shipping_id,order_id,shipping_date,shipping_address,shipping_method
72450,140990,2024-06-13,Address_72450,Standard
72451,14857,2024-05-09,Address_72451,Express
72452,117153,2024-06-05,Address_72452,Express
72453,99800,2024-06-12,Address_72453,Standard
72454,88978,2024-06-10,Address_72454,Express
72455,54147,2024-12-30,Address_72455,Express
72456,11945,2024-07-25,Address_72456,Express
72457,7731,2024-04-18,Address_72457,Express
72458,80786,2024-07-14,Address_72458,Standard
72459,153029,2024-04-21,Address_72459,Standard
72460,44233,2024-01-30,Address_72460,Express
72461,13358,2024-10-22,Address_72461,Standard
72462,128146,2024-01-12,Address_72462,Standard
72463,104441,2024-09-14,Address_72463,Express
72464,87982,2024-03-01,Address_72464,Standard
72465,90088,2024-12-26,Address_72465,Standard
72466,53559,2024-01-26,Address_72466,Express
72467,18360,2024-11-15,Address_72467,Express
72468,85727,2024-09-14,Address_72468,Express
72469,18740,2024-03-06,Address_72469,Express
72470,133842,2024-02-26,Address_72470,Standard
72471,72160,2024-07-08,Address_72471,Standard
72472,112051,2024-12-16,Address_72472,Express
72473,73052,2024-03-05,Address_72473,Standard
72474,60580,2024-03-27,Address_72474,Express
72475,120753,2024-12-22,Address_72475,Express
72476,84008,2024-12-10,Address_72476,Express
72477,25194,2024-02-24,Address_72477,Express
72478,124004,2024-08-12,Address_72478,Express
72479,142461,2024-12-29,Address_72479,Express
72480,80501,2024-05-17,Address_72480,Express
72481,159064,2024-12-22,Address_72481,Standard
72482,161697,2024-09-18,Address_72482,Express
72483,43671,2024-07-31,Address_72483,Express
72484,42736,2024-02-15,Address_72484,Express
72485,94215,2024-07-29,Address_72485,Express
72486,107307,2024-02-05,Address_72486,Express
72487,45321,2024-05-21,Address_72487,Express
72488,129437,2024-04-07,Address_72488,Standard
72489,103247,2024-03-25,Address_72489,Standard
72490,58119,2024-09-30,Address_72490,Standard
72491,97456,2024-05-26,Address_72491,Express
72492,125334,2024-06-13,Address_72492,Standard
72493,98801,2024-08-29,Address_72493,Express
72494,19424,2024-07-30,Address_72494,Express
72495,23819,2024-05-24,Address_72495,Standard
72496,109268,2024-12-18,Address_72496,Standard
72497,69722,2024-11-20,Address_72497,Standard
72498,162585,2024-03-07,Address_72498,Standard
72499,144683,2024-04-04,Address_72499,Standard
72500,30739,2024-05-24,Address_72500,Express
72501,23972,2024-07-13,Address_72501,Standard
72502,40199,2024-04-29,Address_72502,Express
72503,104658,2024-04-03,Address_72503,Express
72504,3496,2024-06-25,Address_72504,Express
72505,131519,2024-09-21,Address_72505,Standard
72506,54266,2024-03-10,Address_72506,Standard
72507,153853,2024-04-11,Address_72507,Standard
72508,70503,2024-11-08,Address_72508,Express
72509,136729,2024-06-13,Address_72509,Express
72510,24380,2024-02-24,Address_72510,Standard
72511,39141,2024-05-24,Address_72511,Express
72512,148603,2024-02-25,Address_72512,Standard
72513,71066,2024-05-30,Address_72513,Standard
72514,96366,2024-03-01,Address_72514,Express
72515,6020,2024-04-16,Address_72515,Express
72516,49087,2024-10-21,Address_72516,Express
72517,101613,2024-08-05,Address_72517,Express
72518,133199,2024-04-03,Address_72518,Express
72519,137785,2024-01-08,Address_72519,Standard
72520,130096,2024-01-10,Address_72520,Express
72521,87206,2024-05-10,Address_72521,Standard
72522,114300,2024-11-14,Address_72522,Standard
72523,107374,2024-10-07,Address_72523,Express
72524,14743,2024-07-07,Address_72524,Express
72525,147315,2024-04-16,Address_72525,Standard
72526,44009,2024-01-31,Address_72526,Express
72527,79204,2024-09-30,Address_72527,Express
72528,95052,2024-08-09,Address_72528,Express
72529,146706,2024-03-13,Address_72529,Express
72530,119680,2024-06-09,Address_72530,Standard
72531,101096,2024-05-01,Address_72531,Standard
72532,141231,2024-08-23,Address_72532,Standard
72533,111711,2024-08-25,Address_72533,Express
72534,164425,2024-07-24,Address_72534,Express
72535,77560,2024-05-12,Address_72535,Standard
72536,62888,2024-05-18,Address_72536,Express
72537,79535,2024-11-20,Address_72537,Standard
72538,32050,2024-08-25,Address_72538,Express
72539,60721,2024-02-15,Address_72539,Express
72540,137568,2024-12-01,Address_72540,Express
72541,115309,2024-05-03,Address_72541,Express
72542,98060,2024-01-20,Address_72542,Standard
72543,3314,2024-07-12,Address_72543,Express
72544,119361,2024-12-16,Address_72544,Standard
72545,46586,2024-12-18,Address_72545,Standard
72546,137468,2024-01-11,Address_72546,Express
72547,93270,2024-01-06,Address_72547,Express
72548,100252,2024-02-11,Address_72548,Standard
72549,46278,2024-10-29,Address_72549,Standard
72550,120247,2024-02-12,Address_72550,Express
72551,44162,2024-09-08,Address_72551,Standard
72552,28209,2024-10-26,Address_72552,Standard
72553,131014,2024-06-08,Address_72553,Standard
72554,89020,2024-06-24,Address_72554,Standard
72555,97181,2024-02-04,Address_72555,Standard
72556,9609,2024-09-24,Address_72556,Express
72557,164537,2024-08-20,Address_72557,Express
72558,75462,2024-01-30,Address_72558,Express
72559,13660,2024-12-11,Address_72559,Standard
72560,11166,2024-03-14,Address_72560,Standard
72561,65492,2024-09-23,Address_72561,Express
72562,111449,2024-07-16,Address_72562,Standard
72563,77197,2024-04-28,Address_72563,Express
72564,151424,2024-12-04,Address_72564,Express
72565,65061,2024-07-12,Address_72565,Express
72566,16107,2024-10-13,Address_72566,Express
72567,42255,2024-10-25,Address_72567,Express
72568,59995,2024-01-31,Address_72568,Express
72569,65313,2024-11-14,Address_72569,Standard
72570,26874,2024-12-19,Address_72570,Standard
72571,21414,2024-10-05,Address_72571,Express
72572,13879,2024-03-23,Address_72572,Standard
72573,77577,2024-09-11,Address_72573,Standard
72574,56067,2024-06-02,Address_72574,Express
72575,42684,2024-03-30,Address_72575,Standard
72576,53922,2024-01-14,Address_72576,Express
72577,84259,2024-08-01,Address_72577,Standard
72578,152949,2024-01-29,Address_72578,Standard
72579,106448,2024-09-19,Address_72579,Express
72580,59582,2024-09-16,Address_72580,Express
72581,16866,2024-05-29,Address_72581,Standard
72582,10135,2024-07-22,Address_72582,Express
72583,65668,2024-06-17,Address_72583,Standard
72584,48592,2024-05-28,Address_72584,Standard
72585,66939,2024-01-15,Address_72585,Express
72586,126768,2024-05-16,Address_72586,Express
72587,23941,2024-07-13,Address_72587,Standard
72588,99959,2024-12-17,Address_72588,Standard
72589,36490,2024-02-01,Address_72589,Express
72590,115344,2024-12-26,Address_72590,Standard
72591,112709,2024-10-22,Address_72591,Express
72592,14206,2024-04-06,Address_72592,Standard
72593,25576,2024-10-24,Address_72593,Express
72594,28158,2024-10-21,Address_72594,Standard
72595,17370,2024-10-22,Address_72595,Express
72596,39306,2024-04-20,Address_72596,Standard
72597,78295,2024-05-03,Address_72597,Express
72598,64915,2024-12-16,Address_72598,Express
72599,132497,2024-06-26,Address_72599,Express
72600,166598,2024-02-19,Address_72600,Express
72601,49673,2024-10-22,Address_72601,Standard
72602,161757,2024-10-03,Address_72602,Express
72603,12511,2024-03-02,Address_72603,Standard
72604,127621,2024-04-30,Address_72604,Express
72605,87848,2024-11-17,Address_72605,Standard
72606,147618,2024-01-28,Address_72606,Standard
72607,37985,2024-07-01,Address_72607,Express
72608,99418,2024-01-22,Address_72608,Standard
72609,40996,2024-12-06,Address_72609,Express
72610,122805,2024-01-08,Address_72610,Express
72611,109520,2024-06-14,Address_72611,Standard
72612,80991,2024-07-04,Address_72612,Express
72613,66907,2024-12-23,Address_72613,Express
72614,68485,2024-06-14,Address_72614,Express
72615,83952,2024-05-15,Address_72615,Standard
72616,54459,2024-11-29,Address_72616,Express
72617,67499,2024-03-17,Address_72617,Standard
72618,75254,2024-07-20,Address_72618,Standard
72619,50811,2024-04-26,Address_72619,Express
72620,36099,2024-01-22,Address_72620,Express
72621,12690,2024-07-22,Address_72621,Express
72622,148639,2024-02-24,Address_72622,Standard
72623,119686,2024-05-03,Address_72623,Express
72624,156556,2024-04-30,Address_72624,Standard
72625,80151,2024-09-19,Address_72625,Express
72626,137913,2024-04-28,Address_72626,Express
72627,21374,2024-02-09,Address_72627,Standard
72628,9863,2024-04-22,Address_72628,Standard
72629,53163,2024-10-22,Address_72629,Standard
72630,5817,2024-08-12,Address_72630,Standard
72631,60871,2024-11-29,Address_72631,Standard
72632,129455,2024-05-05,Address_72632,Express
72633,56303,2024-08-14,Address_72633,Standard
72634,91781,2024-07-15,Address_72634,Standard
72635,19035,2024-12-10,Address_72635,Express
72636,54578,2024-06-12,Address_72636,Standard
72637,13374,2024-01-23,Address_72637,Standard
72638,150791,2024-08-31,Address_72638,Standard
72639,105805,2024-06-26,Address_72639,Express
72640,137431,2024-11-18,Address_72640,Standard
72641,78192,2024-11-10,Address_72641,Standard
72642,155097,2024-02-20,Address_72642,Standard
72643,100548,2024-09-16,Address_72643,Standard
72644,76116,2024-09-03,Address_72644,Express
72645,150718,2024-02-05,Address_72645,Express
72646,107841,2024-04-02,Address_72646,Standard
72647,71906,2024-12-20,Address_72647,Standard
72648,113767,2024-07-04,Address_72648,Standard
72649,22256,2024-08-10,Address_72649,Express
72650,34209,2024-12-07,Address_72650,Standard
72651,39286,2024-10-27,Address_72651,Standard
72652,142723,2024-03-12,Address_72652,Standard
72653,7219,2024-06-26,Address_72653,Express
72654,163848,2024-07-31,Address_72654,Standard
72655,77874,2024-05-07,Address_72655,Express
72656,158282,2024-04-18,Address_72656,Express
72657,67576,2024-09-30,Address_72657,Standard
72658,162061,2024-08-02,Address_72658,Standard
72659,43811,2024-01-24,Address_72659,Standard
72660,159847,2024-06-29,Address_72660,Express
72661,74282,2024-12-22,Address_72661,Express
72662,20374,2024-08-06,Address_72662,Standard
72663,163256,2024-03-25,Address_72663,Standard
72664,134865,2024-11-17,Address_72664,Express
72665,18793,2024-09-12,Address_72665,Standard
72666,52129,2024-01-22,Address_72666,Standard
72667,29868,2024-06-29,Address_72667,Standard
72668,139624,2024-03-09,Address_72668,Standard
72669,39303,2024-10-14,Address_72669,Standard
72670,140094,2024-09-18,Address_72670,Express
72671,164967,2024-11-29,Address_72671,Express
72672,75237,2024-05-18,Address_72672,Standard
72673,99516,2024-05-18,Address_72673,Standard
72674,24732,2024-12-25,Address_72674,Standard
72675,53811,2024-06-07,Address_72675,Express
72676,165101,2024-04-08,Address_72676,Express
72677,47313,2024-08-15,Address_72677,Standard
72678,139726,2024-11-16,Address_72678,Standard
72679,55755,2024-01-05,Address_72679,Express
72680,46451,2024-12-18,Address_72680,Express
72681,64990,2024-12-24,Address_72681,Standard
72682,166258,2024-10-07,Address_72682,Standard
72683,19942,2024-08-27,Address_72683,Standard
72684,40506,2024-01-31,Address_72684,Express
72685,122724,2024-04-27,Address_72685,Express
72686,109426,2024-06-27,Address_72686,Standard
72687,142575,2024-03-15,Address_72687,Standard
72688,104897,2024-08-24,Address_72688,Standard
72689,94492,2024-12-24,Address_72689,Standard
72690,23764,2024-08-24,Address_72690,Standard
72691,14026,2024-12-11,Address_72691,Standard
72692,98629,2024-08-01,Address_72692,Standard
72693,22527,2024-06-28,Address_72693,Standard
72694,121168,2024-07-05,Address_72694,Express
72695,92538,2024-06-28,Address_72695,Express
72696,93127,2024-09-28,Address_72696,Express
72697,65363,2024-03-10,Address_72697,Express
72698,88611,2024-06-07,Address_72698,Express
72699,143178,2024-02-27,Address_72699,Express
72700,50227,2024-10-18,Address_72700,Express
72701,117526,2024-06-24,Address_72701,Express
72702,81813,2024-06-14,Address_72702,Standard
72703,110966,2024-12-24,Address_72703,Standard
72704,109726,2024-09-07,Address_72704,Standard
72705,7440,2024-08-26,Address_72705,Standard
72706,3528,2024-04-24,Address_72706,Standard
72707,71338,2024-01-18,Address_72707,Standard
72708,24868,2024-04-08,Address_72708,Standard
72709,2611,2024-01-29,Address_72709,Standard
72710,82137,2024-08-10,Address_72710,Standard
72711,117144,2024-07-29,Address_72711,Express
72712,31919,2024-02-27,Address_72712,Express
72713,96940,2024-07-03,Address_72713,Standard
72714,36942,2024-04-30,Address_72714,Standard
72715,81664,2024-04-29,Address_72715,Standard
72716,93999,2024-10-17,Address_72716,Standard
72717,58512,2024-05-22,Address_72717,Standard
72718,152883,2024-03-25,Address_72718,Standard
72719,67522,2024-01-26,Address_72719,Standard
72720,72068,2024-08-06,Address_72720,Express
72721,149306,2024-11-22,Address_72721,Standard
72722,21514,2024-08-15,Address_72722,Standard
72723,122836,2024-07-28,Address_72723,Express
72724,132630,2024-03-21,Address_72724,Express
72725,94513,2024-03-07,Address_72725,Express
72726,141356,2024-01-03,Address_72726,Express
72727,80546,2024-06-04,Address_72727,Express
72728,6515,2024-11-15,Address_72728,Standard
72729,148236,2024-02-24,Address_72729,Standard
72730,123355,2024-11-21,Address_72730,Express
72731,65933,2024-05-14,Address_72731,Express
72732,68782,2024-08-25,Address_72732,Standard
72733,132355,2024-09-01,Address_72733,Standard
72734,116187,2024-01-14,Address_72734,Express
72735,154818,2024-07-02,Address_72735,Express
72736,50632,2024-02-14,Address_72736,Standard
72737,52604,2024-04-03,Address_72737,Standard
72738,80848,2024-08-13,Address_72738,Standard
72739,98262,2024-08-20,Address_72739,Express
72740,27183,2024-12-21,Address_72740,Express
72741,44504,2024-01-08,Address_72741,Express
72742,2133,2024-01-02,Address_72742,Express
72743,111403,2024-07-11,Address_72743,Standard
72744,27637,2024-08-23,Address_72744,Standard
72745,2856,2024-09-13,Address_72745,Express
72746,31206,2024-02-04,Address_72746,Standard
72747,147199,2024-05-23,Address_72747,Express
72748,5024,2024-03-31,Address_72748,Express
72749,131339,2024-05-29,Address_72749,Standard
72750,42792,2024-02-29,Address_72750,Standard
72751,5911,2024-01-28,Address_72751,Standard
72752,43977,2024-07-23,Address_72752,Standard
72753,48832,2024-12-29,Address_72753,Standard
72754,116422,2024-09-02,Address_72754,Express
72755,163682,2024-03-10,Address_72755,Express
72756,28016,2024-03-19,Address_72756,Standard
72757,33029,2024-04-04,Address_72757,Standard
72758,82769,2024-06-09,Address_72758,Standard
72759,99385,2024-04-19,Address_72759,Express
72760,50518,2024-04-05,Address_72760,Express
72761,46179,2024-05-17,Address_72761,Express
72762,142801,2024-12-12,Address_72762,Standard
72763,116819,2024-04-01,Address_72763,Express
72764,97122,2024-04-05,Address_72764,Standard
72765,117533,2024-02-12,Address_72765,Express
72766,51521,2024-04-06,Address_72766,Standard
72767,46898,2024-01-22,Address_72767,Express
72768,76869,2024-07-01,Address_72768,Standard
72769,40887,2024-05-06,Address_72769,Express
72770,11449,2024-11-21,Address_72770,Express
72771,105329,2024-08-31,Address_72771,Standard
72772,43969,2024-09-06,Address_72772,Express
72773,16647,2024-05-24,Address_72773,Standard
72774,156309,2024-06-25,Address_72774,Standard
72775,97053,2024-02-28,Address_72775,Express
72776,45492,2024-10-07,Address_72776,Express
72777,72147,2024-06-03,Address_72777,Express
72778,88777,2024-10-08,Address_72778,Standard
72779,121765,2024-04-20,Address_72779,Express
72780,19619,2024-07-29,Address_72780,Standard
72781,70784,2024-07-31,Address_72781,Standard
72782,114961,2024-06-23,Address_72782,Standard
72783,81068,2024-02-28,Address_72783,Express
72784,72715,2024-09-10,Address_72784,Express
72785,6715,2024-03-18,Address_72785,Express
72786,81281,2024-02-09,Address_72786,Standard
72787,110678,2024-11-17,Address_72787,Standard
72788,154933,2024-08-26,Address_72788,Standard
72789,86315,2024-12-19,Address_72789,Express
72790,31538,2024-03-10,Address_72790,Express
72791,68660,2024-01-10,Address_72791,Express
72792,15874,2024-01-02,Address_72792,Standard
72793,74989,2024-08-25,Address_72793,Standard
72794,138572,2024-12-22,Address_72794,Standard
72795,137277,2024-12-05,Address_72795,Express
72796,73026,2024-03-21,Address_72796,Express
72797,141144,2024-02-16,Address_72797,Express
72798,151453,2024-11-19,Address_72798,Standard
72799,102185,2024-07-20,Address_72799,Standard
72800,123703,2024-07-02,Address_72800,Express
72801,83968,2024-06-24,Address_72801,Standard
72802,57688,2024-06-29,Address_72802,Express
72803,116444,2024-12-28,Address_72803,Standard
72804,113089,2024-07-13,Address_72804,Express
72805,93506,2024-11-30,Address_72805,Express
72806,13408,2024-02-22,Address_72806,Standard
72807,158932,2024-02-13,Address_72807,Standard
72808,100453,2024-01-29,Address_72808,Express
72809,84046,2024-05-22,Address_72809,Standard
72810,28133,2024-04-23,Address_72810,Standard
72811,139319,2024-02-10,Address_72811,Express
72812,6476,2024-01-27,Address_72812,Express
72813,45689,2024-08-16,Address_72813,Express
72814,140887,2024-04-23,Address_72814,Express
72815,43776,2024-10-27,Address_72815,Standard
72816,2650,2024-06-26,Address_72816,Express
72817,144429,2024-01-25,Address_72817,Standard
72818,60183,2024-02-17,Address_72818,Standard
72819,165374,2024-02-15,Address_72819,Standard
72820,162197,2024-03-09,Address_72820,Standard
72821,80259,2024-12-22,Address_72821,Express
72822,55837,2024-07-19,Address_72822,Express
72823,56723,2024-05-13,Address_72823,Express
72824,31684,2024-07-12,Address_72824,Express
72825,58606,2024-10-14,Address_72825,Standard
72826,131961,2024-11-26,Address_72826,Standard
72827,18395,2024-01-30,Address_72827,Express
72828,8217,2024-05-01,Address_72828,Standard
72829,72729,2024-05-22,Address_72829,Standard
72830,39320,2024-08-03,Address_72830,Standard
72831,101901,2024-04-14,Address_72831,Express
72832,15321,2024-09-11,Address_72832,Standard
72833,58331,2024-07-24,Address_72833,Express
72834,97596,2024-09-26,Address_72834,Express
72835,49696,2024-08-24,Address_72835,Express
72836,82476,2024-05-13,Address_72836,Express
72837,47427,2024-06-07,Address_72837,Standard
72838,58903,2024-10-27,Address_72838,Standard
72839,161125,2024-07-17,Address_72839,Express
72840,168850,2024-09-08,Address_72840,Standard
72841,79948,2024-05-15,Address_72841,Standard
72842,159420,2024-02-06,Address_72842,Express
72843,21415,2024-10-08,Address_72843,Express
72844,62895,2024-09-06,Address_72844,Standard
72845,142485,2024-08-04,Address_72845,Express
72846,112881,2024-09-04,Address_72846,Express
72847,45497,2024-02-27,Address_72847,Express
72848,134348,2024-10-05,Address_72848,Express
72849,138452,2024-05-15,Address_72849,Express
72850,145911,2024-04-14,Address_72850,Express
72851,44878,2024-10-12,Address_72851,Express
72852,76507,2024-03-29,Address_72852,Express
72853,54564,2024-08-12,Address_72853,Express
72854,98844,2024-03-12,Address_72854,Standard
72855,95958,2024-12-11,Address_72855,Express
72856,128312,2024-09-10,Address_72856,Standard
72857,151448,2024-01-03,Address_72857,Express
72858,92608,2024-02-24,Address_72858,Standard
72859,125772,2024-08-18,Address_72859,Express
72860,144882,2024-10-06,Address_72860,Express
72861,68926,2024-10-04,Address_72861,Standard
72862,110142,2024-08-18,Address_72862,Standard
72863,8639,2024-04-22,Address_72863,Standard
72864,159493,2024-10-22,Address_72864,Express
72865,68765,2024-09-16,Address_72865,Express
72866,83161,2024-05-28,Address_72866,Express
72867,158967,2024-02-25,Address_72867,Standard
72868,20939,2024-01-13,Address_72868,Express
72869,128106,2024-10-19,Address_72869,Express
72870,39313,2024-07-16,Address_72870,Standard
72871,9360,2024-09-09,Address_72871,Standard
72872,78516,2024-02-14,Address_72872,Standard
72873,165247,2024-05-30,Address_72873,Standard
72874,75774,2024-02-21,Address_72874,Standard
72875,98382,2024-09-10,Address_72875,Express
72876,11184,2024-01-16,Address_72876,Express
72877,136481,2024-04-15,Address_72877,Standard
72878,95065,2024-08-01,Address_72878,Express
72879,68491,2024-10-21,Address_72879,Express
72880,74220,2024-12-25,Address_72880,Express
72881,45461,2024-11-15,Address_72881,Standard
72882,110801,2024-12-18,Address_72882,Express
72883,147830,2024-08-19,Address_72883,Standard
72884,64388,2024-01-23,Address_72884,Standard
72885,146676,2024-03-31,Address_72885,Express
72886,120601,2024-11-26,Address_72886,Standard
72887,169307,2024-01-15,Address_72887,Standard
72888,140739,2024-10-31,Address_72888,Express
72889,151165,2024-07-07,Address_72889,Express
72890,83392,2024-06-21,Address_72890,Standard
72891,125467,2024-08-27,Address_72891,Express
72892,136157,2024-05-04,Address_72892,Standard
72893,15647,2024-02-21,Address_72893,Standard
72894,61310,2024-08-07,Address_72894,Standard
72895,160576,2024-10-10,Address_72895,Express
72896,113750,2024-08-05,Address_72896,Standard
72897,82729,2024-12-12,Address_72897,Standard
72898,127033,2024-06-11,Address_72898,Standard
72899,6355,2024-01-02,Address_72899,Express
72900,104722,2024-03-03,Address_72900,Express
72901,85448,2024-10-22,Address_72901,Standard
72902,129904,2024-10-03,Address_72902,Standard
72903,154713,2024-07-31,Address_72903,Express
72904,104608,2024-08-08,Address_72904,Express
72905,30042,2024-12-30,Address_72905,Express
72906,114576,2024-07-12,Address_72906,Express
72907,28434,2024-02-12,Address_72907,Standard
72908,117099,2024-09-24,Address_72908,Express
72909,38695,2024-05-06,Address_72909,Standard
72910,12029,2024-07-02,Address_72910,Express
72911,90186,2024-04-14,Address_72911,Express
72912,162595,2024-05-08,Address_72912,Express
72913,106105,2024-06-24,Address_72913,Express
72914,103906,2024-04-16,Address_72914,Express
72915,58382,2024-11-01,Address_72915,Standard
72916,52657,2024-10-24,Address_72916,Express
72917,35325,2024-12-19,Address_72917,Express
72918,10707,2024-11-17,Address_72918,Standard
72919,69506,2024-02-23,Address_72919,Standard
72920,87563,2024-03-25,Address_72920,Express
72921,37470,2024-08-28,Address_72921,Standard
72922,147563,2024-11-04,Address_72922,Standard
72923,150213,2024-09-12,Address_72923,Standard
72924,25412,2024-11-12,Address_72924,Express
72925,144012,2024-08-21,Address_72925,Standard
72926,41163,2024-10-18,Address_72926,Express
72927,122659,2024-01-14,Address_72927,Express
72928,148765,2024-12-20,Address_72928,Standard
72929,157855,2024-06-20,Address_72929,Standard
72930,117416,2024-05-17,Address_72930,Standard
72931,123277,2024-07-06,Address_72931,Express
72932,34115,2024-05-07,Address_72932,Standard
72933,140349,2024-08-03,Address_72933,Express
72934,104887,2024-07-07,Address_72934,Express
72935,30349,2024-12-16,Address_72935,Standard
72936,53786,2024-04-09,Address_72936,Standard
72937,31145,2024-05-18,Address_72937,Standard
72938,22500,2024-06-23,Address_72938,Standard
72939,63390,2024-03-28,Address_72939,Express
72940,66467,2024-06-21,Address_72940,Express
72941,121710,2024-01-22,Address_72941,Express
72942,148123,2024-11-28,Address_72942,Standard
72943,155145,2024-10-05,Address_72943,Standard
72944,140974,2024-04-17,Address_72944,Express
72945,145420,2024-05-27,Address_72945,Express
72946,121424,2024-06-10,Address_72946,Standard
72947,80801,2024-05-16,Address_72947,Standard
72948,87736,2024-07-20,Address_72948,Express
72949,140178,2024-08-15,Address_72949,Express
72950,35096,2024-06-03,Address_72950,Standard
72951,63152,2024-10-23,Address_72951,Standard
72952,72309,2024-06-04,Address_72952,Express
72953,43026,2024-10-21,Address_72953,Standard
72954,93055,2024-09-01,Address_72954,Standard
72955,132837,2024-02-11,Address_72955,Standard
72956,24907,2024-01-01,Address_72956,Express
72957,27642,2024-03-17,Address_72957,Standard
72958,158811,2024-09-28,Address_72958,Standard
72959,166673,2024-03-05,Address_72959,Express
72960,140151,2024-07-30,Address_72960,Express
72961,3279,2024-02-22,Address_72961,Standard
72962,3115,2024-12-19,Address_72962,Express
72963,128588,2024-09-09,Address_72963,Standard
72964,45699,2024-11-22,Address_72964,Standard
72965,29080,2024-01-04,Address_72965,Standard
72966,144118,2024-10-15,Address_72966,Express
72967,26209,2024-07-28,Address_72967,Standard
72968,117817,2024-03-02,Address_72968,Standard
72969,79822,2024-04-10,Address_72969,Standard
72970,168761,2024-07-22,Address_72970,Standard
72971,72281,2024-12-27,Address_72971,Standard
72972,108402,2024-05-08,Address_72972,Express
72973,32541,2024-04-05,Address_72973,Standard
72974,27535,2024-07-31,Address_72974,Express
72975,90679,2024-07-15,Address_72975,Standard
72976,101454,2024-05-24,Address_72976,Standard
72977,2890,2024-03-30,Address_72977,Express
72978,28651,2024-11-14,Address_72978,Express
72979,31537,2024-10-11,Address_72979,Express
72980,8962,2024-01-25,Address_72980,Standard
72981,114199,2024-02-25,Address_72981,Standard
72982,58211,2024-04-12,Address_72982,Standard
72983,96449,2024-12-11,Address_72983,Express
72984,81225,2024-02-07,Address_72984,Express
72985,28913,2024-07-30,Address_72985,Express
72986,136835,2024-06-23,Address_72986,Standard
72987,62672,2024-11-05,Address_72987,Standard
72988,66309,2024-09-10,Address_72988,Express
72989,130132,2024-09-08,Address_72989,Standard
72990,83456,2024-02-04,Address_72990,Express
72991,59023,2024-03-13,Address_72991,Express
72992,100292,2024-04-22,Address_72992,Express
72993,100700,2024-10-31,Address_72993,Standard
72994,124528,2024-03-10,Address_72994,Standard
72995,81314,2024-03-23,Address_72995,Standard
72996,97058,2024-11-08,Address_72996,Standard
72997,63068,2024-04-19,Address_72997,Express
72998,67521,2024-08-06,Address_72998,Standard
72999,30148,2024-03-19,Address_72999,Express
73000,38936,2024-10-11,Address_73000,Standard
73001,159338,2024-12-15,Address_73001,Express
73002,77824,2024-01-16,Address_73002,Standard
73003,67828,2024-10-22,Address_73003,Express
73004,100623,2024-03-27,Address_73004,Express
73005,103535,2024-08-30,Address_73005,Express
73006,19001,2024-10-21,Address_73006,Standard
73007,55876,2024-02-24,Address_73007,Standard
73008,131524,2024-10-17,Address_73008,Express
73009,74157,2024-02-10,Address_73009,Express
73010,7571,2024-02-04,Address_73010,Standard
73011,89925,2024-08-03,Address_73011,Express
73012,153489,2024-09-06,Address_73012,Standard
73013,107865,2024-07-17,Address_73013,Standard
73014,60799,2024-07-07,Address_73014,Express
73015,105497,2024-03-10,Address_73015,Express
73016,113080,2024-03-06,Address_73016,Express
73017,113754,2024-01-04,Address_73017,Standard
73018,166049,2024-01-06,Address_73018,Standard
73019,144376,2024-07-26,Address_73019,Express
73020,151608,2024-10-01,Address_73020,Standard
73021,30882,2024-10-13,Address_73021,Standard
73022,93721,2024-10-11,Address_73022,Standard
73023,88337,2024-06-22,Address_73023,Express
73024,73205,2024-03-02,Address_73024,Standard
73025,157259,2024-06-05,Address_73025,Standard
73026,91922,2024-11-24,Address_73026,Standard
73027,114304,2024-12-09,Address_73027,Express
73028,114223,2024-12-24,Address_73028,Express
73029,77310,2024-11-28,Address_73029,Standard
73030,21544,2024-03-23,Address_73030,Express
73031,149879,2024-08-16,Address_73031,Standard
73032,107446,2024-12-20,Address_73032,Express
73033,118092,2024-11-07,Address_73033,Standard
73034,93451,2024-12-15,Address_73034,Standard
73035,103873,2024-07-20,Address_73035,Standard
73036,56392,2024-06-28,Address_73036,Standard
73037,90574,2024-02-28,Address_73037,Express
73038,99975,2024-05-20,Address_73038,Standard
73039,53546,2024-04-21,Address_73039,Express
73040,143149,2024-04-05,Address_73040,Express
73041,53116,2024-01-16,Address_73041,Express
73042,147658,2024-08-23,Address_73042,Express
73043,105755,2024-05-13,Address_73043,Express
73044,158242,2024-07-14,Address_73044,Standard
73045,104776,2024-01-26,Address_73045,Standard
73046,26245,2024-01-09,Address_73046,Standard
73047,66230,2024-12-23,Address_73047,Standard
73048,149641,2024-07-09,Address_73048,Express
73049,69910,2024-09-19,Address_73049,Standard
73050,122155,2024-03-10,Address_73050,Standard
73051,167658,2024-08-10,Address_73051,Express
73052,58539,2024-07-26,Address_73052,Express
73053,107704,2024-06-30,Address_73053,Express
73054,64229,2024-04-11,Address_73054,Express
73055,15870,2024-02-20,Address_73055,Standard
73056,7705,2024-08-24,Address_73056,Standard
73057,89016,2024-03-17,Address_73057,Express
73058,117525,2024-06-07,Address_73058,Standard
73059,38858,2024-01-28,Address_73059,Express
73060,6634,2024-02-29,Address_73060,Express
73061,4150,2024-08-03,Address_73061,Express
73062,2241,2024-06-06,Address_73062,Standard
73063,57717,2024-03-12,Address_73063,Express
73064,47988,2024-10-18,Address_73064,Standard
73065,16235,2024-01-11,Address_73065,Standard
73066,31421,2024-12-05,Address_73066,Express
73067,166306,2024-12-24,Address_73067,Standard
73068,148,2024-03-15,Address_73068,Express
73069,22170,2024-06-14,Address_73069,Standard
