payment_id,order_id,payment_date,amount,payment_method
79891,167249,2024-11-15,570.3606678954054,PayPal
79892,35970,2024-05-12,661.0812607298345,Debit Card
79893,85794,2024-04-14,515.0392524768338,Debit Card
79894,70424,2024-06-12,895.3746581953282,Credit Card
79895,46177,2024-12-19,170.21794311849007,Credit Card
79896,93212,2024-05-26,464.06938222164456,UPI
79897,62214,2024-03-15,706.1642508048109,Credit Card
79898,157629,2024-09-03,853.5489072303529,Debit Card
79899,152503,2024-03-25,989.0003966325401,UPI
79900,5558,2024-07-11,529.1189034903274,Debit Card
79901,115332,2024-11-03,740.4520640832953,UPI
79902,55518,2024-11-05,833.1250913071237,PayPal
79903,105026,2024-03-04,37.344604637873346,UPI
79904,3661,2024-02-04,511.74447322501175,UPI
79905,31900,2024-09-24,37.34954889320677,Debit Card
79906,46785,2024-12-17,124.52615113692562,Credit Card
79907,50304,2024-10-06,373.49119169793255,PayPal
79908,16658,2024-07-12,26.217014573849244,Debit Card
79909,24833,2024-10-23,221.89737564692058,Credit Card
79910,112132,2024-10-16,82.5290605864754,UPI
79911,37467,2024-04-25,903.6256245865925,Debit Card
79912,155455,2024-09-21,436.6102822551492,Credit Card
79913,158265,2024-05-04,234.38678456571907,Debit Card
79914,43445,2024-01-14,964.574018076618,Credit Card
79915,127079,2024-04-15,922.0302394312107,PayPal
79916,40095,2024-10-13,391.7556148105686,PayPal
79917,64821,2024-04-17,559.816760719629,UPI
79918,60041,2024-03-17,681.293383228077,UPI
79919,58033,2024-01-30,836.1263515762548,PayPal
79920,164206,2024-10-29,134.28640889779723,PayPal
79921,85080,2024-07-09,416.47418934013086,Debit Card
79922,150647,2024-07-29,615.0255549716383,Credit Card
79923,125141,2024-03-04,401.54836810267375,PayPal
79924,20234,2024-03-06,533.8493596301499,Debit Card
79925,7065,2024-04-28,303.1583937604555,PayPal
79926,58309,2024-02-10,203.61796719061596,Debit Card
79927,151246,2024-05-28,292.74559286982833,PayPal
79928,72644,2024-06-14,137.6458504248276,PayPal
79929,63363,2024-09-30,30.1887776305045,Credit Card
79930,78649,2024-09-03,582.9853965611316,PayPal
79931,29887,2024-03-18,946.1858800269226,PayPal
79932,100044,2024-02-13,804.0896235978598,Credit Card
79933,63471,2024-06-29,426.2805700478768,Debit Card
79934,99739,2024-03-31,883.3020965720448,Credit Card
79935,134323,2024-07-05,871.8967052909285,UPI
79936,12706,2024-09-20,85.9003269285016,UPI
79937,79333,2024-12-27,571.2500220628646,Debit Card
79938,63576,2024-12-25,709.8882648422207,PayPal
79939,95339,2024-06-08,999.8424037319028,Credit Card
79940,100846,2024-06-07,924.1125158460542,Debit Card
79941,123239,2024-01-05,903.5546884794744,Debit Card
79942,50436,2024-11-25,413.4679653110936,UPI
79943,3816,2024-01-17,243.71851216539247,PayPal
79944,40472,2024-05-28,723.1702003045054,PayPal
79945,114141,2024-08-08,806.2389190135964,PayPal
79946,68898,2024-11-25,450.4178154883852,PayPal
79947,90609,2024-05-28,415.46499902167454,PayPal
79948,41551,2024-11-22,904.4395673178007,Debit Card
79949,138110,2024-09-10,39.73599312719328,UPI
79950,117023,2024-07-26,32.339309040772896,Credit Card
79951,146353,2024-08-20,903.7053486720722,UPI
79952,129006,2024-04-07,544.3809617166863,Debit Card
79953,148903,2024-04-10,642.5714343935476,Debit Card
79954,136191,2024-08-10,824.911914151772,PayPal
79955,133562,2024-09-09,331.5465613449736,Credit Card
79956,41083,2024-03-23,848.0392833190609,UPI
79957,45587,2024-01-09,849.2033235383753,Debit Card
79958,147688,2024-11-21,752.8266172135652,Debit Card
79959,76569,2024-05-22,744.1947380301458,Debit Card
79960,95699,2024-12-02,471.0636354984773,PayPal
79961,59737,2024-01-09,562.0563308890534,Credit Card
79962,168271,2024-04-04,688.8353991655163,PayPal
79963,114205,2024-09-11,105.68667231694805,Debit Card
79964,86124,2024-06-29,740.5626420393709,PayPal
79965,118469,2024-11-16,687.9773634821186,Credit Card
79966,53711,2024-03-26,985.5201520414292,Credit Card
79967,120814,2024-08-31,303.5623934807191,Credit Card
79968,157062,2024-02-11,761.1640616018136,Credit Card
79969,100537,2024-02-05,463.06497073725956,Debit Card
79970,34763,2024-10-07,187.07229579620417,Credit Card
79971,157067,2024-12-17,411.5521795264882,UPI
79972,143692,2024-03-20,295.05838889568787,UPI
79973,32635,2024-09-01,96.70559968759957,Debit Card
79974,91057,2024-10-25,712.1030320334488,UPI
79975,70514,2024-03-14,622.9534495856489,PayPal
79976,25549,2024-02-29,125.09582911855864,Credit Card
79977,22404,2024-06-06,728.820626109886,PayPal
79978,132908,2024-08-05,283.51808178965894,UPI
79979,95785,2024-11-29,349.3988208360869,Debit Card
79980,156766,2024-10-09,119.6862644297235,Debit Card
79981,8343,2024-06-28,203.7657615818246,PayPal
79982,46160,2024-04-23,817.3157809096948,PayPal
79983,118071,2024-09-29,903.7914441347458,UPI
79984,4463,2024-08-01,650.0967309666152,Debit Card
79985,114946,2024-06-06,943.3263646726422,Debit Card
79986,54257,2024-08-01,483.8996107126733,UPI
79987,75568,2024-08-18,928.686930793545,UPI
79988,33537,2024-12-19,636.527925522072,PayPal
79989,155274,2024-06-18,936.1159505366147,UPI
79990,57629,2024-06-17,643.487456101195,Debit Card
79991,24656,2024-10-05,987.4933174617507,UPI
79992,102999,2024-10-18,355.493664387039,Debit Card
79993,140042,2024-07-01,198.55912851131308,Debit Card
79994,29355,2024-10-09,131.70655161046645,Debit Card
79995,129261,2024-05-16,413.53528768827204,Debit Card
79996,42696,2024-10-21,618.9701714345227,UPI
79997,93490,2024-03-17,87.23183571284542,Credit Card
79998,130492,2024-10-24,195.10647050421312,PayPal
79999,51909,2024-03-21,797.8976601369275,UPI
80000,155146,2024-12-06,183.7361835129936,PayPal
80001,94294,2024-02-09,82.61501044608418,Debit Card
80002,161263,2024-12-11,577.6471097192647,Credit Card
80003,65840,2024-07-10,379.1780554041589,PayPal
80004,5748,2024-04-28,924.5986018418085,Credit Card
80005,33347,2024-01-28,349.1959366478312,PayPal
80006,110743,2024-11-11,417.43195904062395,PayPal
80007,82876,2024-06-11,292.42516102127956,Credit Card
80008,59657,2024-01-18,831.7788280647502,Credit Card
80009,4388,2024-04-24,566.0573512247695,Credit Card
80010,150852,2024-03-12,853.8086758005153,Debit Card
80011,90285,2024-10-19,811.4331439649507,Debit Card
80012,67441,2024-07-25,759.2160782101341,Debit Card
80013,108477,2024-05-19,698.9331249145769,UPI
80014,69801,2024-05-04,817.3280247730459,Debit Card
80015,5976,2024-03-10,754.8522578127344,UPI
80016,104438,2024-09-08,303.7268934850919,Debit Card
80017,41621,2024-07-25,327.7835186188211,UPI
80018,108110,2024-09-29,122.44679511051532,Debit Card
80019,53482,2024-06-03,253.11528644602214,Credit Card
80020,52046,2024-09-06,688.6813994592094,UPI
80021,135845,2024-10-04,44.865869906235375,Credit Card
80022,88067,2024-05-17,294.5284249030227,PayPal
80023,49610,2024-02-15,616.0983436854788,PayPal
80024,46403,2024-09-13,630.1087347571098,UPI
80025,137200,2024-02-15,918.6830354801846,UPI
80026,93571,2024-01-25,372.17931614445996,Credit Card
80027,125269,2024-01-29,905.9285827410848,UPI
80028,116940,2024-03-04,37.296905184075754,PayPal
80029,61153,2024-05-26,166.8045048546655,Credit Card
80030,61717,2024-07-04,723.3348930847044,Credit Card
80031,106898,2024-03-14,989.6192675131269,Debit Card
80032,168081,2024-10-31,226.43851804248033,Debit Card
80033,127667,2024-03-21,154.07135512489444,Credit Card
80034,64058,2024-05-12,444.54548294536266,Debit Card
80035,97660,2024-12-29,968.0836148977236,UPI
80036,79573,2024-08-11,644.0671587226215,UPI
80037,88845,2024-02-12,336.06519199956955,Credit Card
80038,151291,2024-12-13,195.33574504728526,Debit Card
80039,6978,2024-06-02,232.03980222245306,Debit Card
80040,164866,2024-03-01,688.7384454690233,Debit Card
80041,165695,2024-03-17,811.617613515955,Debit Card
80042,128425,2024-01-25,74.03294086558276,UPI
80043,107054,2024-06-20,966.4024385526841,PayPal
80044,30454,2024-11-09,25.59857406017765,Debit Card
80045,3350,2024-08-01,451.5630224250248,PayPal
80046,41426,2024-07-31,10.317036588440855,UPI
80047,136983,2024-01-23,157.72150822474939,Credit Card
80048,3793,2024-05-27,356.717357642972,UPI
80049,9394,2024-07-10,93.07879562622485,UPI
80050,71995,2024-07-07,323.2951207113544,PayPal
80051,47739,2024-04-02,748.1535603161195,PayPal
80052,111018,2024-06-21,906.8189032509811,Credit Card
80053,142340,2024-12-27,286.787939037945,Debit Card
80054,100162,2024-03-17,397.08372440553967,UPI
80055,77314,2024-10-28,567.828851992513,Debit Card
80056,138098,2024-10-30,244.61332970915254,PayPal
80057,140648,2024-07-23,605.2587968466855,Credit Card
80058,101576,2024-05-20,811.3599634042832,Credit Card
80059,86658,2024-01-23,219.48010669619288,Debit Card
80060,49207,2024-08-07,704.2833224637383,PayPal
80061,131374,2024-09-16,958.3804104537454,Debit Card
80062,146411,2024-04-18,665.5105420956664,UPI
80063,69834,2024-09-23,305.0777033339994,Debit Card
80064,66441,2024-11-17,201.45321056948367,UPI
80065,120405,2024-03-31,536.1145021204361,PayPal
80066,158362,2024-03-27,712.1818407902415,UPI
80067,101330,2024-06-13,203.4300989754253,PayPal
80068,84631,2024-05-30,802.4854544406018,PayPal
80069,134494,2024-01-17,441.78998728871125,UPI
80070,133325,2024-11-06,69.17242436692332,PayPal
80071,138079,2024-04-02,175.40136877358816,PayPal
80072,88927,2024-12-17,858.0666407710531,Debit Card
80073,147486,2024-06-02,15.013892166440833,Debit Card
80074,69572,2024-12-19,414.22161855170106,Credit Card
80075,90269,2024-12-13,801.6763700626751,PayPal
80076,40788,2024-04-30,233.05850185622427,PayPal
80077,114593,2024-09-19,173.64076778304198,Credit Card
80078,69060,2024-10-05,167.77270263352744,PayPal
80079,59299,2024-02-02,995.7917723840666,PayPal
80080,154129,2024-12-02,616.1122706958555,Credit Card
80081,144975,2024-08-31,541.7503315313752,UPI
80082,53777,2024-10-09,507.7527798608222,PayPal
80083,152917,2024-02-11,320.29049297762964,Debit Card
80084,160968,2024-07-10,437.03205767191446,Credit Card
80085,3331,2024-04-26,724.1444757793962,UPI
80086,148307,2024-09-24,272.4294028359384,Debit Card
80087,55947,2024-04-25,882.789726714527,UPI
80088,61264,2024-07-08,595.7491966393374,Credit Card
80089,41376,2024-09-19,226.13707426031618,UPI
80090,39766,2024-06-05,561.6006133881161,Credit Card
80091,98071,2024-08-03,793.8715421745151,PayPal
80092,105522,2024-11-06,210.36095593911585,PayPal
80093,103047,2024-06-29,355.56672056681566,UPI
80094,107983,2024-02-29,540.3711106642565,Credit Card
80095,160913,2024-01-05,541.4933586144736,Debit Card
80096,25039,2024-11-21,737.7958403961455,PayPal
80097,105041,2024-08-26,443.8995543352672,Debit Card
80098,135161,2024-10-31,417.7927633880208,PayPal
80099,42580,2024-06-16,391.38832625506416,PayPal
80100,43700,2024-03-04,367.17986311655625,UPI
80101,162163,2024-07-01,422.83846007249815,Credit Card
80102,5628,2024-02-19,442.23157773804405,Credit Card
80103,115687,2024-07-22,216.58331499174608,Credit Card
80104,2223,2024-08-05,970.1450351583728,PayPal
80105,68278,2024-07-22,576.4074289328872,Debit Card
80106,127329,2024-05-15,865.162540970852,UPI
80107,113868,2024-09-21,195.3349809754101,UPI
80108,110715,2024-06-05,316.9382006933918,Credit Card
80109,153958,2024-03-26,722.6431083964746,Credit Card
80110,111761,2024-08-30,757.5567526049508,UPI
80111,132605,2024-03-27,706.2115736626021,Credit Card
80112,164615,2024-01-10,424.61109383083465,UPI
80113,62046,2024-10-13,392.21195503522557,PayPal
80114,158545,2024-07-13,971.9202615351029,UPI
80115,27570,2024-06-16,281.1161088130557,PayPal
80116,107223,2024-04-28,939.307071703906,PayPal
80117,99790,2024-02-05,373.37128817749755,PayPal
80118,91511,2024-02-21,440.2908667500054,Debit Card
80119,119580,2024-12-02,589.1480641905925,Debit Card
80120,23091,2024-09-21,85.71598838962771,Credit Card
80121,92795,2024-05-31,276.1802314583644,Credit Card
80122,14756,2024-02-09,762.2284807854808,PayPal
80123,48421,2024-12-03,300.4272465114498,Debit Card
80124,124629,2024-01-25,733.5640857589674,UPI
80125,107145,2024-01-30,422.9945299857735,UPI
80126,69609,2024-01-27,604.6837737555541,Debit Card
80127,105281,2024-06-24,807.8180112498997,Debit Card
80128,20933,2024-12-16,222.14353624924553,PayPal
80129,70473,2024-05-13,714.3666605710919,Debit Card
80130,48415,2024-01-17,74.95794259773488,Debit Card
80131,86231,2024-04-22,825.0892290683964,Credit Card
80132,24695,2024-11-14,606.5109360960222,Debit Card
80133,94809,2024-06-09,921.2684825150288,Credit Card
80134,134304,2024-05-18,433.93199792888214,UPI
80135,103114,2024-04-08,171.31915051858823,PayPal
80136,12985,2024-12-22,920.1934982442071,Debit Card
80137,89130,2024-06-01,840.8874182821856,UPI
80138,27921,2024-09-26,979.7739159061734,Debit Card
80139,67249,2024-10-31,105.10854629561251,Debit Card
80140,105577,2024-12-25,643.2665935305919,Credit Card
80141,167928,2024-09-26,93.3526205335325,PayPal
80142,168796,2024-03-25,482.39141122237294,Debit Card
80143,52998,2024-10-23,806.5551129345123,UPI
80144,72818,2024-08-07,81.36227135819692,Credit Card
80145,121757,2024-01-22,907.2773685119565,Debit Card
80146,33157,2024-03-17,519.8454902085731,UPI
80147,151355,2024-09-18,718.6294155420356,Debit Card
80148,1266,2024-08-02,880.5701193751453,Credit Card
80149,165781,2024-09-23,146.00196774128798,Credit Card
80150,153569,2024-12-08,746.5623158344214,UPI
80151,122281,2024-09-07,867.2987902217698,UPI
80152,101154,2024-07-06,367.39257561019895,Debit Card
80153,165584,2024-10-10,917.7213854548924,PayPal
80154,124329,2024-09-30,420.40389565702816,UPI
80155,42636,2024-11-01,115.96364270902369,PayPal
80156,78921,2024-07-15,24.094182468073978,UPI
80157,23569,2024-12-03,834.4603126404389,Credit Card
80158,50434,2024-07-27,195.070663020184,Credit Card
80159,66620,2024-02-26,286.1825805039266,Credit Card
80160,41038,2024-02-23,879.9819524253599,PayPal
80161,81843,2024-06-18,759.7708207974699,Debit Card
80162,99621,2024-08-21,715.794486166009,Credit Card
80163,80222,2024-02-19,230.71584225244766,Debit Card
80164,56275,2024-05-04,277.84476276033104,PayPal
80165,146709,2024-04-30,443.49499309062946,PayPal
80166,62063,2024-08-18,736.5711116411007,Credit Card
80167,81036,2024-03-30,512.6746568523412,Debit Card
80168,119963,2024-02-20,318.3175154327021,UPI
80169,110925,2024-12-16,330.67877866654663,UPI
80170,133341,2024-06-29,391.431825328276,PayPal
80171,160981,2024-09-13,948.4945770264906,PayPal
80172,89484,2024-07-01,170.83838102994176,UPI
80173,79784,2024-01-07,128.83518947746234,Credit Card
80174,125801,2024-07-09,947.212919437786,PayPal
80175,22233,2024-02-26,463.3993339191463,PayPal
80176,103906,2024-04-21,297.81021587959975,Credit Card
80177,953,2024-03-16,766.9874938618906,PayPal
80178,113690,2024-05-04,32.29456815876998,PayPal
80179,125098,2024-01-11,646.3295642201568,Debit Card
80180,90960,2024-11-24,523.8860379121238,Credit Card
80181,59846,2024-08-19,572.9742399869331,PayPal
80182,69831,2024-08-29,551.3972546489439,UPI
80183,18420,2024-08-16,917.3890051143497,Credit Card
80184,43358,2024-12-09,620.4387808344801,UPI
80185,117653,2024-12-11,528.1876957342591,PayPal
80186,5848,2024-11-11,24.47002330543541,PayPal
80187,26745,2024-10-29,208.83435159813584,UPI
80188,168860,2024-02-01,521.9700623145759,Debit Card
80189,159588,2024-07-09,332.0257767022614,PayPal
80190,155718,2024-01-13,638.2589229217907,Debit Card
80191,30626,2024-02-12,101.13069444466576,PayPal
80192,114182,2024-10-20,853.9667850521427,UPI
80193,65256,2024-04-21,27.906662106041843,Debit Card
80194,90210,2024-12-17,137.93049265928232,Debit Card
80195,46844,2024-05-07,622.7611932506987,Credit Card
80196,96466,2024-03-23,541.9991980734458,UPI
80197,166217,2024-10-17,621.0359471115584,UPI
80198,66431,2024-11-25,427.9603955638014,Debit Card
80199,156337,2024-05-08,82.85573793469588,UPI
80200,109046,2024-03-10,601.236449082953,PayPal
80201,150621,2024-02-08,515.4001756706882,PayPal
80202,42209,2024-08-08,978.7588925577874,Credit Card
80203,133837,2024-06-18,17.38678588020249,Credit Card
80204,74990,2024-10-14,241.63110588725016,Debit Card
80205,67218,2024-12-28,650.0129458161886,Credit Card
80206,96877,2024-09-25,184.2873351982584,Debit Card
80207,4999,2024-08-06,776.8114387111532,UPI
80208,59347,2024-09-19,794.6439624321822,Debit Card
80209,14227,2024-07-11,602.7846311021235,UPI
80210,85412,2024-06-12,623.0616548544131,PayPal
80211,15431,2024-07-27,158.1624933350302,UPI
80212,113801,2024-10-04,999.6668075521542,PayPal
80213,113829,2024-04-08,621.9045949291228,UPI
80214,22332,2024-07-02,239.40525352645136,Credit Card
80215,144118,2024-05-30,439.3027972958258,Credit Card
80216,139385,2024-01-19,967.2925421010668,Credit Card
80217,250,2024-09-02,42.927005869358325,UPI
80218,54895,2024-05-09,599.8001445207142,PayPal
80219,80514,2024-06-08,911.8527800940874,UPI
80220,39992,2024-11-16,959.6274725703017,PayPal
80221,114745,2024-03-21,376.51357867644157,UPI
80222,144305,2024-12-24,326.81778738097347,PayPal
80223,98562,2024-05-08,685.8442230769316,UPI
80224,57798,2024-03-15,785.87135079522,PayPal
80225,15822,2024-06-29,897.2918148823139,UPI
80226,49655,2024-05-18,556.8475031590879,Credit Card
80227,53068,2024-05-25,688.4519554534792,Credit Card
80228,67606,2024-07-09,676.7095508898266,Debit Card
80229,14814,2024-12-12,934.6474137454607,UPI
80230,19181,2024-12-20,151.41262988506816,Debit Card
80231,57696,2024-12-14,371.7360606741215,Debit Card
80232,119050,2024-04-20,78.72266113177245,PayPal
80233,167602,2024-08-14,926.2166867034255,Debit Card
80234,55778,2024-10-24,415.82114857465035,UPI
80235,9406,2024-09-08,366.15507929121145,Credit Card
80236,44356,2024-11-10,219.824237739575,Debit Card
80237,151841,2024-02-11,56.39213954731091,UPI
80238,63415,2024-05-05,879.761490791859,UPI
80239,55484,2024-09-06,873.5215376762213,Debit Card
80240,68090,2024-12-27,475.0997558830477,UPI
80241,75311,2024-11-22,789.1317617674015,PayPal
80242,149680,2024-10-10,481.7591514521246,UPI
80243,24363,2024-12-03,287.04531331132574,Credit Card
80244,94343,2024-04-21,430.727094384271,UPI
80245,7444,2024-07-07,290.26688383941666,UPI
80246,110048,2024-08-24,569.1264658026787,PayPal
80247,59502,2024-10-12,695.8930182612528,Debit Card
80248,119846,2024-02-12,192.74292140546802,UPI
80249,5759,2024-11-08,264.3123394144882,UPI
80250,135812,2024-01-13,59.49619354987281,Debit Card
80251,139927,2024-10-07,479.6536953159644,Debit Card
80252,100225,2024-11-15,352.18979501346524,Credit Card
80253,147224,2024-09-01,424.1323148232544,UPI
80254,8046,2024-03-01,279.80003053922314,PayPal
80255,57183,2024-03-22,784.6192225663511,Debit Card
80256,44701,2024-12-16,810.65835779979,Credit Card
80257,41819,2024-06-25,712.6883055129417,Credit Card
80258,31953,2024-09-17,545.804516030861,UPI
80259,73719,2024-11-22,520.8542099745764,PayPal
80260,85579,2024-03-25,945.0326047242461,Credit Card
80261,90723,2024-07-15,162.8034360758022,Debit Card
80262,117328,2024-09-12,628.1074048375705,Credit Card
80263,35904,2024-01-24,695.6059477704403,Debit Card
80264,60593,2024-07-31,760.07173202868,Credit Card
80265,45559,2024-11-12,101.05264890890733,UPI
80266,30403,2024-01-14,838.8150310864312,PayPal
80267,128931,2024-06-28,58.619893415266844,Credit Card
80268,71579,2024-11-17,239.80312327127336,Credit Card
80269,90374,2024-06-25,747.7061749979752,PayPal
80270,125232,2024-10-18,801.2261667499433,PayPal
80271,147660,2024-08-21,641.4174942883884,Credit Card
80272,151108,2024-12-14,923.524626817121,UPI
80273,38174,2024-09-10,756.7553644118991,Credit Card
80274,115463,2024-04-07,179.42615202120388,Credit Card
80275,131341,2024-04-13,731.2732937725735,Credit Card
80276,106488,2024-12-17,356.83277245222723,PayPal
80277,114038,2024-06-08,748.9152273229454,UPI
80278,35115,2024-04-18,127.44139220513958,Credit Card
80279,870,2024-05-22,561.6276373262468,PayPal
80280,82075,2024-08-21,527.5196175101428,Credit Card
80281,28340,2024-03-06,918.3720484816381,Credit Card
80282,66819,2024-10-29,51.90029642911364,UPI
80283,107085,2024-07-14,74.82038928262611,Credit Card
80284,42459,2024-10-27,939.4513189651295,Debit Card
80285,75606,2024-02-09,117.07011998946139,Credit Card
80286,48415,2024-01-12,911.233835332848,UPI
80287,18662,2024-03-26,785.0135980623674,Credit Card
80288,39127,2024-10-23,972.0746067026752,PayPal
80289,17453,2024-11-14,577.3645053168163,PayPal
80290,153800,2024-07-12,653.1789643137535,Debit Card
80291,70047,2024-04-03,172.0058794066316,Debit Card
80292,19899,2024-12-22,644.8536702630299,Debit Card
80293,79824,2024-08-16,194.3172203736058,PayPal
80294,65968,2024-03-01,460.67897091407946,Credit Card
80295,88691,2024-06-29,908.6780808834558,Credit Card
80296,114968,2024-02-26,431.73691826876427,Credit Card
80297,108614,2024-03-07,591.8038484181017,Debit Card
80298,105110,2024-05-20,951.8379206676603,UPI
80299,112968,2024-01-21,321.70456592065074,Debit Card
80300,159057,2024-05-01,116.00751386101055,PayPal
80301,7574,2024-06-16,735.8170905192416,PayPal
80302,30121,2024-04-11,387.05892398685154,UPI
80303,125575,2024-05-08,549.9202495145112,Debit Card
80304,36215,2024-11-02,394.5826600702134,PayPal
80305,1171,2024-03-22,101.71013275140946,Credit Card
80306,156543,2024-06-06,205.41861081866742,Debit Card
80307,11067,2024-02-26,173.03745394405567,PayPal
80308,49406,2024-04-22,408.7567378119182,Credit Card
80309,156775,2024-05-15,62.327639825978515,Credit Card
80310,74336,2024-10-03,244.00489832860166,PayPal
80311,148794,2024-03-04,611.6054771024255,Debit Card
80312,100826,2024-11-22,362.44244728189005,UPI
80313,64858,2024-12-20,62.00203291854197,Debit Card
80314,125094,2024-10-23,388.2996854709957,UPI
80315,10919,2024-09-15,786.9747975678176,PayPal
80316,95363,2024-08-02,215.0322683562167,Debit Card
80317,121858,2024-09-10,421.19507104881245,PayPal
80318,110521,2024-04-05,524.8389867945858,PayPal
80319,2081,2024-06-05,815.0548469222477,PayPal
80320,150694,2024-11-23,27.33278362945842,PayPal
80321,58116,2024-05-24,229.01398534235122,Credit Card
80322,27747,2024-09-02,222.45550006178775,Credit Card
80323,106025,2024-09-20,741.7373615962586,Debit Card
80324,127361,2024-06-03,884.5211031883109,PayPal
80325,107821,2024-05-17,71.11556354584354,UPI
80326,54284,2024-05-24,498.66752465539395,Credit Card
80327,111411,2024-04-02,453.0236017661557,Credit Card
80328,116619,2024-02-15,415.4576656040945,PayPal
80329,135704,2024-06-06,196.11814402507116,Debit Card
80330,90949,2024-03-02,585.3588020696205,PayPal
80331,54205,2024-01-18,138.83211883029784,Credit Card
80332,77992,2024-11-30,352.28816119106705,PayPal
80333,104422,2024-11-01,621.9357131959508,Debit Card
80334,121498,2024-12-06,353.7399602686345,PayPal
80335,144861,2024-03-22,478.2963798225581,PayPal
80336,74360,2024-09-27,505.25603877515334,UPI
80337,31016,2024-11-29,162.82069868570787,UPI
80338,119891,2024-02-26,705.5374601703288,Debit Card
80339,41032,2024-01-29,959.8903312036593,Debit Card
80340,52692,2024-02-08,405.816098570564,Debit Card
80341,131776,2024-10-29,735.050069582789,Credit Card
80342,166510,2024-12-01,297.41543090412915,PayPal
80343,149130,2024-10-15,503.83230005531476,PayPal
80344,32568,2024-10-19,163.58383244676736,Debit Card
80345,16199,2024-03-12,46.2556863858829,PayPal
80346,46568,2024-09-06,863.6458541721621,Debit Card
80347,30260,2024-05-14,752.8865135762595,UPI
80348,50760,2024-06-10,315.64497050391753,PayPal
80349,105212,2024-07-07,733.4391853570864,Debit Card
80350,8860,2024-12-30,772.5420809176999,Credit Card
80351,46083,2024-09-19,526.3704551503471,Debit Card
80352,108990,2024-02-15,399.6525714455151,UPI
80353,166680,2024-12-12,431.1431481608533,Debit Card
80354,72047,2024-12-24,619.0958037571856,PayPal
80355,167301,2024-05-05,502.390423319595,PayPal
80356,23850,2024-04-27,470.9937937340711,Credit Card
80357,97775,2024-03-28,47.480510986065916,PayPal
80358,120509,2024-04-12,292.66776598966925,Credit Card
80359,132695,2024-08-21,540.9268618195825,Debit Card
80360,143210,2024-07-27,270.0947689558021,UPI
80361,9920,2024-11-05,74.60082789533772,Credit Card
80362,82386,2024-09-05,782.7619239559547,Credit Card
80363,95143,2024-12-17,975.5385510006265,Debit Card
80364,116364,2024-05-31,877.8455970572023,Credit Card
80365,125018,2024-01-14,590.6853133704117,Debit Card
80366,11119,2024-11-08,324.0564542841141,Credit Card
80367,155012,2024-03-09,176.03095833037244,Debit Card
80368,34109,2024-04-24,979.4519406987589,Credit Card
80369,127422,2024-05-21,732.8400399680121,UPI
80370,6799,2024-07-14,931.0700661551689,Debit Card
80371,35380,2024-04-08,63.62921877661528,PayPal
80372,93470,2024-11-13,128.59466737409264,PayPal
80373,22560,2024-02-04,825.2730553084783,PayPal
80374,141036,2024-12-22,640.5393679901119,PayPal
80375,80834,2024-04-19,606.9029351202485,Debit Card
80376,104948,2024-05-30,43.35328602774168,PayPal
80377,145910,2024-06-09,309.37014462885253,Debit Card
80378,42095,2024-02-25,995.7089830236152,Credit Card
80379,47647,2024-11-28,241.30706799106676,PayPal
80380,76959,2024-08-11,30.59563084034808,Credit Card
80381,2203,2024-06-26,146.68143814605781,Debit Card
80382,17821,2024-10-18,519.9212329282827,UPI
80383,115716,2024-01-04,967.5968188361779,PayPal
80384,142465,2024-12-03,952.2041197811932,Debit Card
80385,155023,2024-03-06,735.0660615943174,Credit Card
80386,132401,2024-12-21,259.87406453616745,Debit Card
80387,140729,2024-07-04,724.8708579185101,UPI
80388,38480,2024-02-04,886.8977889534194,Credit Card
80389,35498,2024-04-30,94.32235340929694,PayPal
80390,91782,2024-02-08,138.48182859682043,UPI
80391,78781,2024-10-24,591.6765282532001,PayPal
80392,48222,2024-06-20,691.9828052305031,Credit Card
80393,109843,2024-11-16,618.7779380549835,PayPal
80394,6611,2024-06-18,750.7368182094748,UPI
80395,104059,2024-09-10,198.67804445340815,Debit Card
80396,39423,2024-10-31,67.89204971152077,Credit Card
80397,46584,2024-05-06,326.6738826812938,Credit Card
80398,103681,2024-10-02,986.2182126925857,Credit Card
80399,126890,2024-10-22,473.01970444943487,Debit Card
80400,23168,2024-03-12,322.2573976138942,PayPal
80401,79416,2024-06-20,312.8451214230994,Credit Card
80402,39798,2024-04-13,586.0484382255673,UPI
80403,65135,2024-02-10,37.318136403539356,Credit Card
80404,15106,2024-07-14,851.1712166882243,Debit Card
80405,50841,2024-06-07,757.7756682302469,Debit Card
80406,110651,2024-11-15,136.27959905186114,Debit Card
80407,141162,2024-03-01,901.9028085187513,Credit Card
80408,104276,2024-10-01,124.30436091627887,Debit Card
80409,118349,2024-04-23,50.68350091685787,Debit Card
80410,64002,2024-01-12,650.1401640185092,Credit Card
80411,125925,2024-08-31,868.9329989240289,Debit Card
80412,164847,2024-03-06,61.181029664392206,Debit Card
80413,69191,2024-08-23,44.177606965093396,Credit Card
80414,117110,2024-10-12,130.60915845969234,Credit Card
80415,151124,2024-02-28,686.5582406913031,Credit Card
80416,106225,2024-08-08,958.4076524733281,UPI
80417,106701,2024-05-19,167.5249440661101,Credit Card
80418,76146,2024-01-22,805.4521999550392,UPI
80419,91881,2024-08-29,52.474514648415614,Debit Card
80420,131476,2024-01-19,464.7886074411339,UPI
80421,143191,2024-01-05,812.5069665983548,PayPal
80422,131158,2024-04-24,501.3644177006998,Credit Card
