order_id,customer_id,order_date,total_amount,status
106569,96435,2024-06-11,573.7543848618243,Shipped
106570,134827,2024-12-05,771.8025191645884,Pending
106571,126171,2024-02-20,180.7219761342704,Cancelled
106572,81612,2024-10-09,884.2950115529628,Cancelled
106573,29813,2024-11-05,512.4887398472949,Shipped
106574,106418,2024-12-16,601.2705186271075,Pending
106575,127626,2024-07-23,889.1540766220742,Cancelled
106576,104696,2024-04-04,178.57605739789335,Delivered
106577,64742,2024-09-18,430.0102839427288,Pending
106578,17024,2024-09-28,469.723746830796,Cancelled
106579,36868,2024-02-29,976.0016376325145,Pending
106580,33569,2024-04-16,281.085593053732,Shipped
106581,129693,2024-01-22,265.67194887300946,Delivered
106582,150123,2024-08-20,156.42950901787827,Pending
106583,43246,2024-05-15,852.588837753989,Delivered
106584,63537,2024-12-05,469.35139552331333,Pending
106585,95931,2024-12-28,102.44495743340042,Delivered
106586,112054,2024-02-21,335.2787501795194,Shipped
106587,44783,2024-12-14,391.2327546448086,Shipped
106588,9677,2024-06-07,631.4406579081576,Cancelled
106589,11310,2024-05-11,927.9241815812412,Pending
106590,111861,2024-11-19,293.16256871079224,Cancelled
106591,157460,2024-02-01,867.3103384576402,Pending
106592,96655,2024-08-03,900.3185108772652,Delivered
106593,757,2024-05-13,297.3723813389524,Shipped
106594,58565,2024-12-10,336.06733301120386,Cancelled
106595,71384,2024-02-26,703.2723012839347,Cancelled
106596,136375,2024-04-12,920.4595382379877,Shipped
106597,37542,2024-10-01,105.577851637843,Cancelled
106598,155690,2024-07-28,425.24971927747646,Pending
106599,11389,2024-05-19,105.80481049974188,Cancelled
106600,135819,2024-01-25,710.2550645367186,Cancelled
106601,36014,2024-07-06,250.88118128908462,Delivered
106602,12382,2024-11-07,495.3448119552933,Cancelled
106603,125990,2024-06-06,17.44015303206604,Shipped
106604,137021,2024-08-15,923.0945069202985,Cancelled
106605,105920,2024-12-24,834.0190325345327,Pending
106606,100703,2024-10-30,46.01446373541934,Delivered
106607,93490,2024-04-01,599.391170507438,Pending
106608,161441,2024-03-17,230.33746068474179,Delivered
106609,4827,2024-02-07,428.1255399010445,Cancelled
106610,140898,2024-07-02,36.735615269900215,Shipped
106611,163198,2024-06-20,425.562237794092,Pending
106612,153381,2024-06-13,743.6474751985714,Shipped
106613,164995,2024-03-05,709.3642597132659,Pending
106614,168609,2024-10-07,279.9883574661828,Delivered
106615,64659,2024-02-02,770.7428132430189,Delivered
106616,128817,2024-03-16,81.64728379544252,Cancelled
106617,157989,2024-03-01,784.9906217699017,Pending
106618,105787,2024-04-19,856.5331945608567,Shipped
106619,32822,2024-10-31,325.1274554821102,Shipped
106620,35620,2024-04-23,311.1962176764332,Delivered
106621,100146,2024-07-28,110.82579581701947,Pending
106622,26797,2024-10-05,202.9391597222315,Shipped
106623,20896,2024-12-19,793.128870051179,Cancelled
106624,93285,2024-04-15,696.7575682986421,Cancelled
106625,1581,2024-06-20,442.95268057376984,Delivered
106626,92072,2024-01-26,520.792251488703,Pending
106627,162672,2024-01-24,356.2100396920262,Pending
106628,83457,2024-11-24,368.6925966860918,Cancelled
106629,8400,2024-07-23,175.42773296062248,Delivered
106630,101762,2024-11-04,882.8889672219558,Pending
106631,110431,2024-07-07,937.1539991326694,Shipped
106632,101455,2024-04-13,582.19250825722,Shipped
106633,151978,2024-02-09,786.2809728121339,Delivered
106634,54305,2024-03-19,530.9652545437652,Pending
106635,50505,2024-06-21,720.7797559919312,Cancelled
106636,167106,2024-04-13,912.2701709277849,Delivered
106637,13278,2024-06-15,682.7684732682101,Cancelled
106638,103620,2024-06-10,787.3901379544002,Delivered
106639,168633,2024-09-05,145.86762702340516,Delivered
106640,162348,2024-02-05,110.20935596917549,Cancelled
106641,84408,2024-10-03,695.4576486267426,Cancelled
106642,35406,2024-06-24,650.5034867884233,Delivered
106643,96923,2024-12-05,619.1696958694587,Pending
106644,72079,2024-05-25,288.5040396845095,Pending
106645,119925,2024-07-12,282.33620716804325,Cancelled
106646,64760,2024-05-09,494.80666414032913,Pending
106647,41316,2024-05-18,761.78188096903,Pending
106648,25278,2024-03-14,295.5690446420219,Shipped
106649,40821,2024-10-31,605.2114384637597,Shipped
106650,19110,2024-08-26,691.5046699419988,Shipped
106651,106941,2024-03-09,623.2354889271395,Delivered
106652,64657,2024-07-03,425.73788681489776,Cancelled
106653,125987,2024-09-21,464.5688558287636,Shipped
106654,41888,2024-07-02,812.44002249663,Shipped
106655,70323,2024-02-01,558.0737566512948,Pending
106656,82665,2024-03-17,66.69633596166184,Shipped
106657,138907,2024-09-26,256.79287090177814,Delivered
106658,152628,2024-01-18,719.8730177640749,Delivered
106659,138681,2024-01-19,874.4409117359905,Shipped
106660,53561,2024-05-04,936.5473974779952,Delivered
106661,55346,2024-07-08,121.20028783484938,Shipped
106662,57309,2024-10-03,929.733720012196,Shipped
106663,152590,2024-04-03,124.82866613216368,Shipped
106664,140039,2024-04-17,865.1347469090234,Cancelled
106665,129503,2024-07-20,795.2521714944713,Delivered
106666,152652,2024-01-12,138.8360139733989,Shipped
106667,161486,2024-07-01,31.53594331157923,Shipped
106668,123792,2024-03-07,550.3779649063687,Cancelled
106669,62733,2024-08-26,688.9948403462395,Delivered
106670,82262,2024-12-22,186.07365468941063,Cancelled
106671,42476,2024-10-26,621.3772516532248,Shipped
106672,141176,2024-01-28,840.9555620128565,Shipped
106673,3987,2024-10-20,867.6912703342541,Pending
106674,45195,2024-11-12,813.3713342243393,Delivered
106675,71206,2024-09-10,329.0211177268147,Shipped
106676,80715,2024-11-13,644.130938530137,Shipped
106677,108385,2024-03-25,144.52630773188037,Cancelled
106678,123024,2024-12-24,711.0490364132992,Cancelled
106679,46208,2024-07-25,458.01021155050523,Cancelled
106680,134774,2024-10-03,556.9124315490479,Pending
106681,126362,2024-01-27,583.5203555461517,Shipped
106682,68543,2024-03-25,455.87049635711526,Pending
106683,134290,2024-10-29,257.0394985242608,Cancelled
106684,153291,2024-09-15,288.083750143721,Pending
106685,78870,2024-09-03,707.0899279825536,Pending
106686,58718,2024-12-12,721.8631411441041,Pending
106687,124125,2024-12-08,143.5386796145126,Pending
106688,35058,2024-12-06,320.8382716381683,Shipped
106689,92809,2024-10-09,155.87500621775513,Cancelled
106690,164186,2024-09-01,668.9714929519623,Delivered
106691,158374,2024-03-04,577.2598603857376,Pending
106692,89200,2024-11-15,237.93697185546233,Shipped
106693,64094,2024-03-18,157.05306651845225,Delivered
106694,118339,2024-01-21,714.1138725663952,Pending
106695,80258,2024-07-27,770.980116407182,Delivered
106696,142992,2024-09-06,157.6411388945173,Shipped
106697,7466,2024-06-30,905.5022953667194,Cancelled
106698,1371,2024-02-05,978.3590063655378,Pending
106699,40931,2024-01-30,83.90383519366783,Shipped
106700,133545,2024-06-12,972.1958393147564,Delivered
106701,33000,2024-11-29,968.0640585754991,Pending
106702,140261,2024-05-02,887.7707886448987,Cancelled
106703,33324,2024-07-06,229.25303229145385,Cancelled
106704,85337,2024-07-01,476.24149557897766,Shipped
106705,87035,2024-09-01,962.5922995921056,Shipped
106706,80536,2024-08-06,626.0865143676375,Pending
106707,103898,2024-10-09,497.4324660294376,Shipped
106708,43465,2024-12-01,78.44075761668049,Cancelled
106709,107040,2024-06-03,574.5603088280074,Pending
106710,117322,2024-09-08,832.7331535638428,Shipped
106711,146708,2024-12-25,268.03244290402085,Cancelled
106712,99795,2024-10-02,592.5687220548641,Delivered
106713,34468,2024-08-11,308.60294706305666,Pending
106714,23516,2024-07-15,188.10575334842358,Delivered
106715,22929,2024-04-17,948.226884758151,Shipped
106716,115441,2024-06-16,654.4772266585229,Cancelled
106717,145273,2024-06-21,671.3848652789948,Cancelled
106718,163887,2024-06-13,812.2653643997364,Delivered
106719,101286,2024-05-13,633.1487821233868,Shipped
106720,12194,2024-02-14,368.52496336253347,Delivered
106721,33332,2024-11-10,790.0063313659473,Cancelled
106722,3689,2024-02-21,69.0526725174874,Shipped
106723,6939,2024-04-11,319.0827656738895,Shipped
106724,157661,2024-02-24,508.7623775005422,Shipped
106725,15491,2024-11-17,563.1581077587336,Shipped
106726,15608,2024-12-22,72.91285983170836,Delivered
106727,106558,2024-10-28,332.3204050306768,Shipped
106728,85810,2024-03-30,235.1736521621509,Cancelled
106729,130937,2024-05-03,304.7063453280016,Cancelled
106730,59214,2024-03-31,566.2324944458313,Pending
106731,6737,2024-08-25,679.5552231876262,Shipped
106732,100824,2024-09-19,806.6482040317231,Pending
106733,8407,2024-11-22,900.3723840776994,Cancelled
106734,144347,2024-05-28,132.54280107693876,Shipped
106735,76670,2024-09-28,619.1725772422429,Shipped
106736,90540,2024-07-07,760.8010445870189,Delivered
106737,55416,2024-12-12,834.038885808131,Delivered
106738,120958,2024-01-29,520.9724324272588,Delivered
106739,47724,2024-10-17,316.1878694534466,Cancelled
106740,156905,2024-11-27,596.6294754178932,Shipped
106741,69312,2024-04-06,715.6288500896022,Pending
106742,60556,2024-09-03,284.9030619858058,Pending
106743,157849,2024-01-17,51.01678996445965,Delivered
106744,52031,2024-01-30,445.1708193595013,Pending
106745,1048,2024-10-09,232.136491933053,Delivered
106746,107808,2024-09-30,261.70900987108917,Shipped
106747,97531,2024-11-26,604.4080726587084,Delivered
106748,168569,2024-11-04,292.9288551803833,Delivered
106749,22611,2024-08-20,248.21477707185454,Pending
106750,17516,2024-10-10,786.1235839854752,Shipped
106751,138305,2024-07-15,560.307704260363,Cancelled
106752,97887,2024-01-03,240.2276392793176,Shipped
106753,61915,2024-10-23,419.0489748461857,Shipped
106754,91233,2024-08-05,569.5020110034162,Pending
106755,59733,2024-09-05,305.5231239467405,Delivered
106756,165197,2024-04-01,731.5451278261592,Pending
106757,9859,2024-05-03,185.3781452169121,Cancelled
106758,152690,2024-11-25,929.8282946527389,Pending
106759,104832,2024-06-26,388.5069181834685,Pending
106760,121207,2024-08-27,508.6951159490936,Cancelled
106761,54309,2024-11-21,793.146177055095,Delivered
106762,41449,2024-09-12,977.0374515343262,Delivered
106763,112178,2024-05-25,468.19043256934714,Pending
106764,166389,2024-01-27,908.8760090581109,Delivered
106765,153961,2024-10-31,428.0467178006583,Shipped
106766,87710,2024-09-12,144.78158040967622,Cancelled
106767,13100,2024-10-17,468.2941407564251,Cancelled
106768,38107,2024-05-08,123.68846534659109,Pending
106769,80025,2024-06-30,467.02109820668835,Delivered
106770,167894,2024-09-25,78.88606125622474,Pending
106771,24308,2024-05-23,882.124202197424,Shipped
106772,120109,2024-05-02,717.7730990643232,Cancelled
106773,27106,2024-09-23,344.2948491291334,Cancelled
106774,113018,2024-07-29,328.0300551373724,Cancelled
106775,113029,2024-04-28,723.0948142439098,Shipped
106776,105705,2024-01-15,190.3975967328015,Shipped
106777,732,2024-12-05,908.3957591201427,Pending
106778,23034,2024-02-24,192.47846669344457,Shipped
106779,38290,2024-09-24,195.6097229815273,Cancelled
106780,60712,2024-06-19,601.5655295010863,Cancelled
106781,14486,2024-06-18,954.0612221711966,Cancelled
106782,65372,2024-06-07,969.3541282284078,Cancelled
106783,43285,2024-11-15,111.72007622564374,Delivered
106784,96259,2024-10-02,268.4176253772334,Delivered
106785,14622,2024-09-05,972.4809870988448,Shipped
106786,108099,2024-04-27,694.3583862682292,Shipped
106787,150800,2024-03-11,458.2357961663675,Shipped
106788,97389,2024-03-04,779.9065602859315,Shipped
106789,119117,2024-06-22,460.5950863498059,Pending
106790,120436,2024-03-12,562.9137391107511,Cancelled
106791,116103,2024-10-09,502.0433993991757,Shipped
106792,65045,2024-07-01,920.7253454009858,Shipped
106793,53394,2024-06-17,178.8707746182254,Shipped
106794,27546,2024-06-15,280.6620286583,Delivered
106795,44346,2024-01-05,659.5825494104153,Delivered
106796,166137,2024-01-30,933.4237983263511,Delivered
106797,73095,2024-04-06,423.3000775508206,Shipped
106798,74247,2024-07-14,122.69509930072874,Delivered
106799,117717,2024-03-24,660.6908561953139,Pending
106800,8490,2024-09-05,99.91242384156298,Cancelled
106801,23231,2024-12-30,957.4641414222323,Shipped
106802,18571,2024-11-09,415.54693684503076,Cancelled
106803,149154,2024-09-01,172.0945920788024,Shipped
106804,94246,2024-07-07,799.7591424891028,Pending
106805,121754,2024-05-15,127.05402811154786,Shipped
106806,58081,2024-07-02,560.0596893728431,Shipped
106807,37994,2024-06-06,763.3071149882352,Shipped
106808,103219,2024-06-22,396.8286174828171,Shipped
106809,47222,2024-03-09,209.81599615132285,Delivered
106810,160763,2024-06-05,197.57933570753343,Shipped
106811,45735,2024-04-03,77.37822070943633,Shipped
106812,139440,2024-05-05,87.90879748344925,Pending
106813,119252,2024-05-03,544.6874814025889,Pending
106814,1052,2024-06-30,419.27904048497913,Shipped
106815,166749,2024-01-11,675.0301884746771,Pending
106816,67854,2024-04-27,457.7620519894389,Delivered
106817,104447,2024-07-25,633.2494878272064,Shipped
106818,71943,2024-10-11,564.5379242217931,Delivered
106819,56519,2024-08-12,834.0478394989343,Cancelled
106820,23665,2024-09-22,504.6265416794721,Cancelled
106821,73997,2024-12-07,111.38349999716723,Cancelled
106822,27604,2024-11-04,807.0266841285412,Pending
106823,9965,2024-06-17,787.8708240862586,Delivered
106824,26766,2024-06-12,371.2703804292111,Delivered
106825,3191,2024-09-22,653.9559132159212,Pending
106826,63241,2024-11-22,528.9178424420917,Pending
106827,24141,2024-01-15,270.07191857541284,Shipped
106828,162956,2024-03-12,235.16821996749366,Pending
106829,147548,2024-04-29,200.1163590916019,Delivered
106830,79106,2024-01-20,822.1982937580893,Shipped
106831,95015,2024-03-04,198.7700452447531,Shipped
106832,127168,2024-06-02,722.8902364805591,Delivered
106833,53515,2024-08-29,833.7046364241967,Delivered
106834,69650,2024-05-05,475.3788461560019,Cancelled
106835,20752,2024-09-08,899.1035490332122,Cancelled
106836,44343,2024-05-11,571.3351873691499,Pending
106837,94367,2024-02-06,928.5289541918753,Cancelled
106838,94637,2024-04-13,786.1739477694354,Delivered
106839,82972,2024-01-24,857.6170285401888,Shipped
106840,87528,2024-02-14,567.2119323425319,Delivered
106841,97281,2024-01-10,166.91726108681328,Pending
106842,22417,2024-06-09,33.14420039003339,Delivered
106843,18245,2024-04-21,333.94318291010165,Pending
106844,32738,2024-06-14,561.8659850200675,Delivered
106845,5713,2024-11-20,129.68251051132862,Cancelled
106846,129490,2024-04-07,855.4930678789847,Pending
106847,107724,2024-04-12,926.0520900908016,Pending
106848,143440,2024-09-28,88.79127224674882,Cancelled
106849,114286,2024-10-05,60.72004193145991,Pending
106850,128491,2024-06-08,446.29150868214157,Delivered
106851,102362,2024-11-21,360.0605417240308,Cancelled
106852,97727,2024-05-17,296.33241993085903,Pending
106853,77590,2024-06-11,34.97311598789709,Pending
106854,55136,2024-05-17,112.67630336358215,Delivered
106855,29426,2024-02-11,687.0917403393987,Delivered
106856,4292,2024-09-27,301.54371608444046,Delivered
106857,99153,2024-06-21,491.95064368116516,Pending
106858,99189,2024-02-21,951.3366377871697,Pending
106859,21399,2024-12-16,412.20276110095523,Delivered
106860,168368,2024-11-14,956.9612846506084,Pending
106861,146877,2024-04-01,198.90362463322256,Cancelled
106862,59023,2024-11-22,287.6386669922647,Pending
106863,19961,2024-10-19,333.1520039033976,Pending
106864,120991,2024-09-07,762.387200624052,Cancelled
106865,91264,2024-03-23,751.876557417911,Delivered
106866,15043,2024-12-26,149.18969755228105,Pending
106867,41421,2024-02-28,937.4155904985644,Shipped
106868,7796,2024-08-16,622.2583347330022,Delivered
106869,165648,2024-07-09,942.4837505614303,Cancelled
106870,130080,2024-03-04,921.9844598562972,Cancelled
106871,10613,2024-07-06,612.7571562038308,Delivered
106872,155962,2024-07-09,181.37576115819536,Delivered
106873,121280,2024-01-08,180.501459581498,Pending
106874,147320,2024-03-24,602.014689782705,Delivered
106875,123480,2024-06-22,820.2237544035712,Pending
106876,109532,2024-05-18,939.1009559062816,Pending
106877,45283,2024-12-29,70.91213830626992,Cancelled
106878,2106,2024-01-30,27.54141949260252,Delivered
106879,147643,2024-03-12,937.5730408925818,Shipped
106880,42413,2024-12-24,738.0349056972417,Shipped
106881,119964,2024-11-14,914.0336451567008,Pending
106882,64106,2024-09-28,298.6796205515565,Shipped
106883,45135,2024-10-14,141.05203971720772,Delivered
106884,27569,2024-12-15,720.0688730510007,Cancelled
106885,140447,2024-04-26,253.2842595986446,Pending
106886,169441,2024-06-29,794.4732734276067,Shipped
106887,129328,2024-05-27,689.5006604246611,Cancelled
106888,112855,2024-02-27,38.94036584726447,Delivered
106889,103396,2024-05-20,962.3581333510022,Cancelled
106890,78029,2024-04-18,512.9880217217881,Cancelled
106891,135156,2024-02-28,846.4725177411478,Cancelled
106892,17867,2024-07-11,508.62719466599134,Pending
106893,150067,2024-04-18,262.6092674603959,Delivered
106894,39482,2024-09-20,302.03721740140895,Pending
106895,95616,2024-04-16,909.9745322798988,Cancelled
106896,92157,2024-05-06,165.7466700376079,Cancelled
106897,110565,2024-01-19,104.95828939947317,Delivered
106898,143370,2024-06-08,575.0975100086171,Shipped
106899,90247,2024-07-11,377.7093115124433,Pending
106900,115911,2024-03-15,20.294606990654042,Delivered
106901,8279,2024-10-02,830.1591876547649,Delivered
106902,76196,2024-07-16,587.7356715445411,Cancelled
106903,14367,2024-07-31,455.9443672095562,Pending
106904,75949,2024-03-26,734.4980870194752,Cancelled
106905,160381,2024-03-13,966.4217335357002,Shipped
106906,105739,2024-09-29,810.6865530544204,Shipped
106907,50813,2024-04-08,229.75596283655454,Cancelled
106908,56588,2024-04-11,279.3286846570916,Shipped
106909,34434,2024-04-11,943.1358943988349,Shipped
106910,29725,2024-10-11,843.6766210175467,Pending
106911,95292,2024-09-19,725.1736563217745,Delivered
106912,104100,2024-02-25,276.84527633188685,Delivered
106913,52354,2024-07-12,107.21642031954474,Pending
106914,29375,2024-06-23,228.65821670213822,Shipped
106915,3809,2024-01-04,838.693344405832,Pending
106916,81096,2024-01-23,175.85295126983647,Pending
106917,57424,2024-09-13,136.12695403743862,Pending
106918,78573,2024-12-24,741.9424421281743,Cancelled
106919,91806,2024-01-12,985.4459457536412,Shipped
106920,127834,2024-08-11,394.61702386788374,Delivered
106921,125622,2024-07-25,285.2622208485903,Cancelled
106922,55164,2024-06-28,989.9896152215646,Cancelled
106923,134948,2024-07-03,63.05171388407488,Pending
106924,41473,2024-07-16,581.1608728412801,Shipped
106925,32216,2024-08-03,228.7613067834043,Shipped
106926,109329,2024-09-28,513.6142565454279,Cancelled
106927,135927,2024-07-18,420.13639475588656,Cancelled
106928,145821,2024-07-09,484.74446293590955,Cancelled
106929,108005,2024-04-09,89.39346554914164,Cancelled
106930,29623,2024-01-27,579.6105852673182,Delivered
106931,75828,2024-09-02,319.4641541768893,Shipped
106932,139057,2024-02-04,702.1570537495511,Shipped
106933,54235,2024-10-03,769.3287792494041,Shipped
106934,52140,2024-01-31,812.0570154105359,Delivered
106935,147261,2024-02-22,141.4515153242791,Cancelled
106936,34101,2024-06-14,473.51171619937486,Delivered
106937,88750,2024-06-29,194.27097133301498,Cancelled
106938,156545,2024-01-19,714.0094487400975,Delivered
106939,80907,2024-04-30,397.03459245049834,Shipped
106940,55879,2024-01-16,747.129088196314,Cancelled
106941,136004,2024-08-16,630.0580682761671,Delivered
106942,56808,2024-11-05,182.40371687566437,Shipped
106943,21980,2024-10-14,992.677718094462,Delivered
106944,142156,2024-02-27,712.6432139953896,Shipped
106945,125107,2024-07-13,76.01967334112031,Shipped
106946,2530,2024-03-11,672.9718162927671,Cancelled
106947,29738,2024-11-02,772.2992492913651,Shipped
106948,120553,2024-01-22,246.57414610061238,Shipped
106949,28362,2024-01-27,396.8685305727469,Delivered
106950,29827,2024-08-22,812.6929295678912,Pending
106951,114799,2024-02-18,258.9132386616368,Delivered
106952,32,2024-05-17,970.3115446682782,Cancelled
106953,1028,2024-06-13,78.87259698464183,Shipped
106954,96256,2024-12-13,98.12575016180408,Shipped
106955,91359,2024-05-06,240.3417228444284,Pending
106956,51799,2024-10-22,695.9419606000449,Shipped
106957,117039,2024-07-25,596.2953401259131,Cancelled
106958,18250,2024-09-16,137.4705220648724,Shipped
106959,57537,2024-07-18,278.2229649588924,Cancelled
106960,48670,2024-07-23,129.34722979973833,Cancelled
106961,25697,2024-09-22,397.8951501059556,Pending
106962,41601,2024-09-30,907.8137437551276,Pending
106963,10825,2024-01-15,256.71912884967304,Cancelled
106964,7989,2024-06-22,398.3864616498063,Cancelled
106965,82887,2024-10-08,259.7055349414648,Cancelled
106966,17280,2024-02-07,976.9766188494809,Cancelled
106967,129141,2024-08-05,232.3233913086773,Cancelled
106968,25650,2024-05-26,921.0531244892463,Shipped
106969,101709,2024-01-05,218.13261055202221,Delivered
106970,24610,2024-11-06,29.795999296737644,Cancelled
106971,21844,2024-07-31,397.55701450995497,Pending
106972,34114,2024-02-19,382.837835745906,Cancelled
106973,89470,2024-09-07,880.9148456626807,Cancelled
106974,162906,2024-08-29,434.23103549848076,Delivered
106975,87783,2024-11-20,329.2732788220667,Cancelled
106976,165450,2024-06-29,861.0089978239647,Cancelled
106977,126567,2024-04-22,820.6254903479775,Cancelled
106978,55690,2024-03-21,365.21730309996695,Cancelled
106979,130738,2024-10-08,250.45603351096443,Cancelled
106980,49492,2024-01-06,760.9658158108518,Delivered
106981,28400,2024-01-21,766.9608894206544,Delivered
106982,124963,2024-02-17,302.62150243552287,Pending
106983,141366,2024-04-08,882.2452377871678,Delivered
106984,115112,2024-02-06,209.898771442667,Cancelled
106985,110935,2024-09-14,718.5319522274094,Pending
106986,69701,2024-08-28,737.4874716730543,Pending
106987,167509,2024-03-10,88.7170035231924,Cancelled
106988,134841,2024-09-22,813.5373046713709,Cancelled
106989,53515,2024-08-12,38.78418714420353,Cancelled
106990,29924,2024-09-17,349.14462738355587,Delivered
106991,71652,2024-12-24,165.64005629790566,Shipped
106992,26521,2024-07-10,60.28117161676842,Pending
106993,14324,2024-10-18,813.4609106347676,Shipped
106994,71981,2024-05-10,19.448476297977194,Pending
106995,34221,2024-07-27,441.29318790685863,Pending
106996,162748,2024-09-24,233.82955528447525,Shipped
106997,49128,2024-09-16,864.8614058937178,Delivered
106998,56146,2024-05-28,248.19910775128307,Pending
106999,135391,2024-09-30,267.3334091721945,Pending
107000,47991,2024-09-27,655.8669086724858,Delivered
107001,26086,2024-08-07,285.0805947830367,Shipped
107002,144041,2024-10-24,949.6221809157589,Pending
107003,139027,2024-08-09,189.96145464368968,Delivered
107004,16763,2024-04-08,39.810874335204105,Pending
107005,149878,2024-12-21,364.41797091452855,Cancelled
107006,77470,2024-07-08,224.33294578792746,Delivered
107007,48711,2024-12-30,765.9937425133623,Delivered
107008,47396,2024-03-05,617.4117882091803,Pending
107009,30493,2024-12-27,254.6725835837205,Cancelled
107010,28138,2024-12-06,699.9802912289343,Delivered
107011,94506,2024-10-27,579.3722086824364,Delivered
107012,96701,2024-05-22,985.839946444721,Pending
107013,131907,2024-12-06,453.0654895052965,Shipped
107014,128250,2024-06-10,70.39038955456745,Cancelled
107015,160444,2024-02-10,490.60921197360227,Pending
107016,163031,2024-11-21,823.7029380058777,Shipped
107017,133936,2024-03-03,249.98091425024015,Cancelled
107018,100626,2024-04-18,562.4821577823076,Delivered
107019,46103,2024-05-05,731.1566857967421,Delivered
107020,155695,2024-03-26,804.2000568971604,Shipped
107021,68737,2024-01-04,458.08077281136616,Cancelled
107022,11424,2024-06-02,93.29426400546191,Delivered
107023,167097,2024-01-12,202.3479150989495,Pending
107024,25888,2024-12-07,888.7270230634456,Delivered
107025,140264,2024-03-09,527.9037935636702,Cancelled
107026,67790,2024-02-07,485.2276506934125,Shipped
107027,23544,2024-02-05,522.2800635820022,Cancelled
107028,125595,2024-12-11,363.62044962883357,Pending
107029,117921,2024-07-27,710.3644783251502,Pending
107030,41811,2024-09-18,305.03503766418817,Shipped
107031,113889,2024-05-25,634.2776388436373,Shipped
107032,155327,2024-08-19,644.5745776954801,Cancelled
107033,18155,2024-04-01,179.18693879347532,Pending
107034,28314,2024-04-24,998.9888456132865,Shipped
107035,54412,2024-08-17,717.8933184515607,Pending
107036,119873,2024-08-11,123.98535319416865,Cancelled
107037,70458,2024-06-24,256.23667544407704,Shipped
107038,151070,2024-01-27,421.53967101328743,Delivered
107039,163190,2024-05-14,766.242084509561,Shipped
107040,115407,2024-07-18,372.26363533392737,Pending
107041,90352,2024-04-15,999.0872480256065,Pending
107042,31734,2024-12-12,913.8603790434521,Cancelled
107043,152894,2024-06-21,351.0219308014721,Cancelled
107044,56491,2024-10-06,643.2225817755839,Shipped
107045,45830,2024-03-26,595.7537564720501,Shipped
107046,50773,2024-10-24,911.3906601792174,Pending
107047,2709,2024-12-21,609.9261884365797,Pending
107048,11080,2024-09-15,424.47920734312964,Delivered
107049,16031,2024-07-21,170.10645710938434,Cancelled
107050,152715,2024-09-10,314.50789817835147,Delivered
107051,154619,2024-08-21,291.9835279421415,Delivered
107052,26601,2024-04-07,716.3567627885578,Shipped
107053,124053,2024-04-08,44.267628186142424,Pending
107054,88652,2024-09-15,809.1851427216023,Shipped
107055,129544,2024-06-18,728.129574713544,Delivered
107056,147325,2024-07-30,335.968503944325,Delivered
107057,82289,2024-01-01,915.9518788775642,Cancelled
107058,46797,2024-11-20,103.11502581629134,Shipped
107059,27759,2024-09-19,476.60081864268636,Delivered
107060,144770,2024-11-30,82.51974663116457,Shipped
107061,80084,2024-02-24,665.7479595289009,Shipped
107062,113785,2024-01-21,878.9975222833078,Shipped
107063,35757,2024-02-23,508.29474816195085,Shipped
107064,127570,2024-03-04,571.3669243219114,Pending
107065,160305,2024-11-22,626.6247204986965,Pending
107066,109264,2024-06-14,869.2580227389469,Shipped
107067,66870,2024-09-05,538.579285803097,Cancelled
107068,52443,2024-04-09,103.58344441693039,Delivered
107069,138650,2024-12-02,340.3389280462351,Cancelled
107070,119840,2024-03-19,861.7493169457579,Cancelled
107071,86174,2024-06-12,970.3436542854373,Cancelled
107072,155310,2024-09-27,486.45798419069826,Shipped
107073,112945,2024-10-15,800.3901484901417,Delivered
107074,87295,2024-08-25,556.0935856733953,Delivered
107075,6835,2024-08-27,636.8182952373219,Cancelled
107076,102555,2024-03-19,489.7594203947765,Delivered
107077,90051,2024-08-21,39.4986155691244,Cancelled
107078,143834,2024-03-17,529.5715945681698,Pending
107079,154820,2024-10-20,836.8852781603478,Cancelled
107080,132937,2024-03-22,729.4641649271583,Cancelled
107081,122430,2024-08-29,506.00114887588387,Cancelled
107082,65320,2024-12-24,192.34052105830003,Delivered
107083,163172,2024-12-24,315.6805537661046,Delivered
107084,49480,2024-07-07,224.75342003089096,Cancelled
107085,9322,2024-05-14,31.69174301189004,Pending
107086,22400,2024-10-04,839.8977269145325,Pending
107087,93521,2024-09-01,492.3402653868977,Delivered
107088,69769,2024-07-26,604.2891630167614,Shipped
107089,79310,2024-01-10,999.3870321547464,Delivered
107090,155507,2024-10-01,434.1786646184924,Delivered
107091,97200,2024-10-12,967.2852071089245,Shipped
107092,133331,2024-12-08,358.39345316569546,Delivered
107093,27279,2024-11-07,775.1852644581405,Shipped
107094,104532,2024-08-29,326.0288701903538,Shipped
107095,86602,2024-01-13,759.6879915947137,Delivered
107096,165251,2024-09-27,117.44275863329364,Shipped
107097,164040,2024-12-01,253.89416774473725,Delivered
107098,140035,2024-04-06,397.38043683188454,Cancelled
107099,25280,2024-01-02,518.9029368381284,Cancelled
107100,50864,2024-02-16,284.6401792355822,Delivered
107101,3601,2024-01-21,843.3593297543375,Shipped
107102,22609,2024-02-08,517.2263104609253,Cancelled
107103,15898,2024-09-19,768.9775974939514,Pending
107104,4239,2024-07-18,873.4324180571286,Delivered
107105,90395,2024-02-02,687.5169712656643,Shipped
107106,156357,2024-10-19,872.0585423103582,Shipped
