item_id,order_id,item_name,category,price
101157,23219,Item_101157,Books,167.41530713543085
101158,147521,Item_101158,Home,225.5293596213637
101159,71808,Item_101159,Books,10.560376623412855
101160,123321,Item_101160,Books,24.575043637800807
101161,127561,Item_101161,Sports,152.73573486046055
101162,67225,Item_101162,Sports,423.871360538073
101163,125109,Item_101163,Clothing,224.54900607750875
101164,76052,Item_101164,Clothing,425.83098527960385
101165,81964,Item_101165,Clothing,296.44469817889825
101166,7861,Item_101166,Books,403.38109262384364
101167,148593,Item_101167,Sports,49.73872999200174
101168,20540,Item_101168,Home,259.68149170434714
101169,59139,Item_101169,Sports,291.43717875510174
101170,6941,Item_101170,Electronics,391.1911568515099
101171,137835,Item_101171,Books,410.50538887628477
101172,130222,Item_101172,Books,277.57762194631516
101173,151080,Item_101173,Clothing,312.5674786900563
101174,113116,Item_101174,Home,210.07982404182164
101175,53015,Item_101175,Books,68.83856832604803
101176,155048,Item_101176,Electronics,184.89402101142844
101177,53191,Item_101177,Clothing,434.8235833037395
101178,31593,Item_101178,Electronics,294.06887559625955
101179,115857,Item_101179,Books,218.29887726762013
101180,78280,Item_101180,Home,483.46584842841577
101181,10276,Item_101181,Home,175.63359378269823
101182,26771,Item_101182,Clothing,290.30978141111194
101183,56454,Item_101183,Clothing,32.69812954595374
101184,68476,Item_101184,Clothing,481.8606917298213
101185,74089,Item_101185,Clothing,437.547904607232
101186,17036,Item_101186,Books,360.91061130690434
101187,157862,Item_101187,Home,98.98328493951644
101188,108457,Item_101188,Electronics,220.89461999605894
101189,112348,Item_101189,Clothing,11.58097840708657
101190,131175,Item_101190,Electronics,358.815959790961
101191,53024,Item_101191,Electronics,432.3181680994484
101192,91304,Item_101192,Home,384.11295507310905
101193,156594,Item_101193,Books,32.61559708247573
101194,156872,Item_101194,Sports,424.8294572321084
101195,145380,Item_101195,Sports,128.50456366402034
101196,79393,Item_101196,Sports,409.92942259053586
101197,40499,Item_101197,Sports,132.4183018927748
101198,107241,Item_101198,Home,325.5216584197052
101199,87873,Item_101199,Books,115.62535621455051
101200,34726,Item_101200,Books,224.38473597673672
101201,72167,Item_101201,Clothing,455.0836150341488
101202,39863,Item_101202,Books,449.3709413130198
101203,50547,Item_101203,Sports,413.33897958293664
101204,37953,Item_101204,Books,433.30311794403184
101205,61717,Item_101205,Clothing,417.2637148160808
101206,78800,Item_101206,Clothing,454.4962065527052
101207,91654,Item_101207,Books,278.8692818400693
101208,91998,Item_101208,Clothing,399.1854166214779
101209,133084,Item_101209,Books,456.6699191684489
101210,141020,Item_101210,Home,341.9571794883677
101211,129076,Item_101211,Home,97.8847276117778
101212,124993,Item_101212,Home,221.57880632150352
101213,118725,Item_101213,Electronics,16.135391480825202
101214,32481,Item_101214,Sports,158.78051681803578
101215,86157,Item_101215,Clothing,405.54353725200156
101216,104750,Item_101216,Sports,381.4217177006417
101217,167981,Item_101217,Home,18.97263295993688
101218,103029,Item_101218,Books,341.9524072175291
101219,91486,Item_101219,Electronics,154.36111956455036
101220,158443,Item_101220,Home,455.5134092810251
101221,136457,Item_101221,Sports,150.8410605218274
101222,67383,Item_101222,Home,322.61693536531357
101223,157904,Item_101223,Books,9.348434588655564
101224,125870,Item_101224,Books,405.56732913271816
101225,131469,Item_101225,Clothing,461.24906195731415
101226,150006,Item_101226,Clothing,217.50334618751694
101227,29157,Item_101227,Electronics,299.0010623251736
101228,15152,Item_101228,Electronics,488.302258371548
101229,48384,Item_101229,Electronics,385.7730987407474
101230,53631,Item_101230,Electronics,345.6772887506417
101231,7218,Item_101231,Home,174.45529590904724
101232,85277,Item_101232,Home,40.06660184940398
101233,102688,Item_101233,Books,375.9009136709998
101234,149828,Item_101234,Electronics,397.0576173818992
101235,20506,Item_101235,Clothing,188.01132121483195
101236,128176,Item_101236,Clothing,169.24588603008308
101237,57527,Item_101237,Home,264.8683623054976
101238,115125,Item_101238,Sports,417.51753109185506
101239,98032,Item_101239,Electronics,315.26046385513627
101240,3303,Item_101240,Clothing,116.54055340820155
101241,26981,Item_101241,Home,388.37394169821226
101242,77556,Item_101242,Home,64.1172712909729
101243,52624,Item_101243,Home,400.98758006794475
101244,151203,Item_101244,Books,5.244605155485922
101245,38710,Item_101245,Electronics,287.18322524399576
101246,155323,Item_101246,Sports,276.76929794530986
101247,86074,Item_101247,Sports,293.8424984036128
101248,72518,Item_101248,Electronics,235.54691356968888
101249,88136,Item_101249,Sports,45.31727857616126
101250,141950,Item_101250,Books,347.49336027682807
101251,102327,Item_101251,Home,259.0851231028024
101252,154390,Item_101252,Sports,57.827078296696705
101253,92517,Item_101253,Electronics,231.3453444754642
101254,159951,Item_101254,Books,118.01548356621726
101255,130746,Item_101255,Clothing,38.224151739214356
101256,114858,Item_101256,Clothing,37.14122512648171
101257,160343,Item_101257,Clothing,301.23414076447494
101258,148730,Item_101258,Books,281.49911439673946
101259,119803,Item_101259,Books,28.652416893564556
101260,64309,Item_101260,Sports,246.73387280834075
101261,41784,Item_101261,Clothing,448.77079124067444
101262,74761,Item_101262,Clothing,272.68728978030686
101263,87335,Item_101263,Clothing,349.80786241281356
101264,55575,Item_101264,Electronics,62.75849670485963
101265,56708,Item_101265,Clothing,386.04657637552737
101266,43919,Item_101266,Clothing,134.2294397447174
101267,91412,Item_101267,Home,261.53532796888624
101268,43831,Item_101268,Sports,151.4652699937604
101269,3922,Item_101269,Clothing,259.9686478911892
101270,118017,Item_101270,Electronics,478.32017649520174
101271,76351,Item_101271,Electronics,273.0868593338927
101272,165333,Item_101272,Books,402.3974771466195
101273,162965,Item_101273,Books,106.20888674343655
101274,4178,Item_101274,Books,114.13876002789696
101275,131666,Item_101275,Books,282.29286450929044
101276,31571,Item_101276,Books,292.97278064392503
101277,135867,Item_101277,Clothing,14.163088392719585
101278,79698,Item_101278,Clothing,490.785982411898
101279,126623,Item_101279,Books,404.194405140561
101280,106360,Item_101280,Books,117.51887567980789
101281,3591,Item_101281,Electronics,182.2741712539026
101282,114683,Item_101282,Electronics,153.84337169376823
101283,94251,Item_101283,Home,114.48993962160577
101284,93448,Item_101284,Sports,440.8343745963176
101285,46748,Item_101285,Home,102.67460022078713
101286,79440,Item_101286,Sports,436.7488321666457
101287,21147,Item_101287,Electronics,370.7379799900082
101288,41561,Item_101288,Electronics,130.57970299818516
101289,66060,Item_101289,Sports,46.39230733193871
101290,155445,Item_101290,Electronics,475.862306640291
101291,73477,Item_101291,Home,437.3987859734073
101292,157870,Item_101292,Clothing,165.07490554980106
101293,8668,Item_101293,Home,110.25876359232393
101294,32925,Item_101294,Sports,143.90557788379488
101295,38469,Item_101295,Books,238.24788198903636
101296,88577,Item_101296,Home,108.19386656198543
101297,90347,Item_101297,Clothing,335.0035576815863
101298,10267,Item_101298,Books,48.19265673692156
101299,118658,Item_101299,Home,345.77717729159195
101300,157523,Item_101300,Electronics,151.87439570775175
101301,113465,Item_101301,Electronics,383.16015632399774
101302,76067,Item_101302,Home,147.03995322496607
101303,65952,Item_101303,Clothing,221.55909566695772
101304,43456,Item_101304,Electronics,161.0247028625658
101305,127514,Item_101305,Books,445.46841680719984
101306,81399,Item_101306,Home,279.71198395558235
101307,109634,Item_101307,Sports,80.24739422382459
101308,159717,Item_101308,Home,471.48374155748024
101309,89053,Item_101309,Books,436.0544512330431
101310,75000,Item_101310,Books,302.2658424954613
101311,17772,Item_101311,Home,343.93417789189033
101312,77778,Item_101312,Books,298.07986974362063
101313,31197,Item_101313,Sports,486.3936249053663
101314,99692,Item_101314,Home,354.19929182645325
101315,100199,Item_101315,Home,105.25932375988046
101316,125184,Item_101316,Sports,71.1060592340035
101317,107997,Item_101317,Books,351.87323264123694
101318,36124,Item_101318,Clothing,62.1259652407502
101319,123251,Item_101319,Books,439.0956935627082
101320,63699,Item_101320,Electronics,313.7230170075886
101321,3591,Item_101321,Home,71.29506684788673
101322,98400,Item_101322,Sports,12.87647571176819
101323,29202,Item_101323,Home,123.13910060563062
101324,73147,Item_101324,Home,378.897875567514
101325,111666,Item_101325,Books,448.3362610657804
101326,74249,Item_101326,Sports,28.768238634153843
101327,69554,Item_101327,Sports,387.03448116865013
101328,76818,Item_101328,Clothing,216.0038187621923
101329,53365,Item_101329,Sports,199.03970950361534
101330,1586,Item_101330,Books,206.54650696626715
101331,73213,Item_101331,Books,455.11695562824883
101332,115552,Item_101332,Home,266.42559475105077
101333,47370,Item_101333,Electronics,458.2041894370289
101334,152308,Item_101334,Sports,328.3617274370338
101335,63190,Item_101335,Home,154.023669122782
101336,107323,Item_101336,Electronics,249.32975169988558
101337,79498,Item_101337,Home,286.92204676519776
101338,84520,Item_101338,Sports,499.17601639949925
101339,143281,Item_101339,Books,60.80230474131258
101340,71876,Item_101340,Home,360.466844439398
101341,69629,Item_101341,Books,139.98728836623636
101342,105929,Item_101342,Sports,309.80355655347523
101343,158646,Item_101343,Clothing,129.08607653152848
101344,61786,Item_101344,Books,196.45283597442253
101345,49066,Item_101345,Electronics,495.0975192818218
101346,125102,Item_101346,Home,17.226959525734124
101347,42240,Item_101347,Books,466.3163079743737
101348,152690,Item_101348,Home,370.4058793717879
101349,119105,Item_101349,Clothing,479.7244880780528
101350,144757,Item_101350,Home,410.6095100062288
101351,113590,Item_101351,Books,236.27010582124663
101352,39887,Item_101352,Electronics,210.8221381524139
101353,9851,Item_101353,Sports,474.34481453273617
101354,22408,Item_101354,Sports,47.030031305794374
101355,144693,Item_101355,Electronics,177.5662596338265
101356,28071,Item_101356,Sports,397.20962093258447
101357,31202,Item_101357,Sports,347.7517804201951
101358,166214,Item_101358,Home,444.93715399161795
101359,55944,Item_101359,Books,162.82738511774963
101360,51435,Item_101360,Sports,42.41778967619911
101361,49967,Item_101361,Sports,371.5465411638557
101362,29501,Item_101362,Books,368.0434773417697
101363,96510,Item_101363,Clothing,392.98629571697165
101364,142989,Item_101364,Home,175.56494669358108
101365,1921,Item_101365,Sports,181.86343837914995
101366,126317,Item_101366,Electronics,46.24486756610583
101367,59431,Item_101367,Home,103.0113541310765
101368,89274,Item_101368,Home,467.52893973841327
101369,82118,Item_101369,Books,383.9665355440826
101370,109640,Item_101370,Electronics,329.26087515974524
101371,67049,Item_101371,Clothing,123.31649332833055
101372,20621,Item_101372,Electronics,361.59964416689917
101373,126206,Item_101373,Electronics,235.2863837874092
101374,128330,Item_101374,Books,36.352852967534666
101375,160897,Item_101375,Clothing,489.27166898760845
101376,9738,Item_101376,Electronics,252.86693518159117
101377,142548,Item_101377,Clothing,61.34486551248385
101378,153200,Item_101378,Books,291.35116667188754
101379,132797,Item_101379,Electronics,472.8460599876745
101380,166390,Item_101380,Clothing,12.30642122892175
101381,31085,Item_101381,Electronics,62.79912362430993
101382,134618,Item_101382,Sports,264.5591179569195
101383,8381,Item_101383,Sports,98.41984417936776
101384,146361,Item_101384,Books,350.8761884245205
101385,55678,Item_101385,Electronics,83.48791307833676
101386,136280,Item_101386,Home,6.21141692132306
101387,44409,Item_101387,Home,69.72218456979319
101388,47078,Item_101388,Books,221.48360244971917
101389,133845,Item_101389,Home,131.7364647991174
101390,43796,Item_101390,Home,256.4892631325582
101391,60367,Item_101391,Books,45.86220091457422
101392,146549,Item_101392,Home,311.2849362565587
101393,111260,Item_101393,Sports,154.22872822647787
101394,31763,Item_101394,Electronics,97.21339785529885
101395,144817,Item_101395,Clothing,495.2319180584978
101396,27997,Item_101396,Books,301.2454090145833
101397,47850,Item_101397,Sports,427.7940259580826
101398,26600,Item_101398,Home,288.41458699148865
101399,63277,Item_101399,Sports,264.8803761563263
101400,121213,Item_101400,Electronics,216.9067928620848
101401,11322,Item_101401,Sports,286.9306702256913
101402,162240,Item_101402,Books,177.13534368272045
101403,55239,Item_101403,Home,295.84118889475457
101404,127697,Item_101404,Home,431.67704405977537
101405,85932,Item_101405,Sports,442.43916267363005
101406,149973,Item_101406,Home,454.39003737090337
101407,63603,Item_101407,Electronics,387.29738927340975
101408,160218,Item_101408,Electronics,215.23416626603014
101409,66465,Item_101409,Sports,378.5101760020531
101410,146569,Item_101410,Home,338.8026808955599
101411,20429,Item_101411,Books,102.77668281961445
101412,35762,Item_101412,Books,319.55968846256843
101413,112445,Item_101413,Electronics,155.92337692316949
101414,51782,Item_101414,Sports,473.11230789477787
101415,104069,Item_101415,Electronics,416.3362485511868
101416,158888,Item_101416,Electronics,405.756918748063
101417,35625,Item_101417,Home,87.99884865143946
101418,43912,Item_101418,Sports,124.6195719699446
101419,83787,Item_101419,Electronics,491.28214680286163
101420,160726,Item_101420,Home,225.87812756128184
101421,15285,Item_101421,Sports,232.5046155733201
101422,84642,Item_101422,Clothing,203.8040500442103
101423,92646,Item_101423,Books,354.9658324820507
101424,60360,Item_101424,Sports,198.65327665580162
101425,12654,Item_101425,Clothing,354.84427624513955
101426,99059,Item_101426,Electronics,301.1249081191907
101427,44518,Item_101427,Books,94.23584839187816
101428,36526,Item_101428,Clothing,14.963460652847814
101429,108783,Item_101429,Electronics,469.1634631678657
101430,92413,Item_101430,Home,327.168037043186
101431,150437,Item_101431,Books,450.8936217502959
101432,160962,Item_101432,Home,454.7358039514558
101433,151114,Item_101433,Sports,183.9596857087217
101434,108507,Item_101434,Home,391.55592361970054
101435,110772,Item_101435,Clothing,436.098602911556
101436,82021,Item_101436,Sports,183.24350886018712
101437,22172,Item_101437,Electronics,398.92157235509654
101438,134494,Item_101438,Books,294.98732679102676
101439,26369,Item_101439,Books,289.30800372758887
101440,160534,Item_101440,Home,418.43282243137696
101441,32806,Item_101441,Clothing,202.72117232715132
101442,97955,Item_101442,Home,110.21797627828724
101443,3675,Item_101443,Clothing,245.0454369501465
101444,59972,Item_101444,Books,217.92749199955827
101445,42231,Item_101445,Sports,91.46759238440215
101446,37876,Item_101446,Electronics,300.69748909381707
101447,153722,Item_101447,Electronics,46.535014975391306
101448,168807,Item_101448,Sports,479.6911090280762
101449,169138,Item_101449,Books,168.83381689673783
101450,19545,Item_101450,Electronics,72.07128031808413
101451,35243,Item_101451,Home,130.683993665638
101452,166743,Item_101452,Clothing,407.5841770647991
101453,6570,Item_101453,Home,291.42182434715943
101454,85752,Item_101454,Sports,477.9074404173087
101455,163137,Item_101455,Books,303.35392257431835
101456,39200,Item_101456,Clothing,325.46785130569117
101457,117992,Item_101457,Sports,464.7882088973569
101458,541,Item_101458,Home,303.7734711804994
101459,943,Item_101459,Sports,348.424008452194
101460,139752,Item_101460,Clothing,107.52744602760818
101461,35294,Item_101461,Books,260.2989730831573
101462,65988,Item_101462,Clothing,421.6972361906601
101463,148696,Item_101463,Electronics,425.1486964197644
101464,50213,Item_101464,Electronics,320.0514394338514
101465,100957,Item_101465,Electronics,168.4173934782089
101466,124828,Item_101466,Books,251.2821866825653
101467,69521,Item_101467,Sports,119.58462209527562
101468,149143,Item_101468,Books,459.2235561191326
101469,83635,Item_101469,Home,129.24044377258895
101470,67817,Item_101470,Books,237.74960688172263
101471,56726,Item_101471,Home,232.42096083718923
101472,44057,Item_101472,Home,66.68670416817017
101473,146064,Item_101473,Sports,121.3504262412111
101474,26882,Item_101474,Electronics,424.4713618096011
101475,62952,Item_101475,Clothing,375.5498868163119
101476,151177,Item_101476,Clothing,334.88469579546717
101477,160714,Item_101477,Books,228.05943047515962
101478,59494,Item_101478,Sports,476.24792020769854
101479,100855,Item_101479,Clothing,446.82285096175076
101480,90160,Item_101480,Electronics,480.09278316153865
101481,67156,Item_101481,Home,381.8560226150169
101482,54379,Item_101482,Sports,430.9251038717422
101483,72611,Item_101483,Clothing,75.91898956674942
101484,21973,Item_101484,Sports,130.8612200390926
101485,130782,Item_101485,Clothing,128.92856642819368
101486,101844,Item_101486,Clothing,400.11698074405354
101487,158004,Item_101487,Electronics,223.26476396011714
101488,17389,Item_101488,Books,289.2848229311154
101489,62306,Item_101489,Home,156.4176117862912
101490,87135,Item_101490,Electronics,266.1887641404654
101491,41141,Item_101491,Electronics,386.9682501841877
101492,9458,Item_101492,Home,396.6233149040845
101493,9741,Item_101493,Clothing,131.71931593637242
101494,13847,Item_101494,Electronics,475.62992980874816
101495,113191,Item_101495,Electronics,453.4202938317254
101496,43766,Item_101496,Electronics,94.03667481792107
101497,121085,Item_101497,Clothing,307.6332064385367
101498,70436,Item_101498,Clothing,346.28487800178783
101499,100650,Item_101499,Home,432.65173911608224
101500,13684,Item_101500,Sports,198.48084767985824
101501,33095,Item_101501,Books,119.09600338910306
101502,131438,Item_101502,Sports,6.962278415812723
101503,119756,Item_101503,Books,408.48524124482844
101504,72857,Item_101504,Home,127.31661186436314
101505,77728,Item_101505,Clothing,398.09239380452823
101506,161720,Item_101506,Sports,287.9217646913572
101507,69815,Item_101507,Clothing,272.4071768446587
101508,56504,Item_101508,Electronics,296.260072415494
101509,10656,Item_101509,Clothing,270.29306242056305
101510,2955,Item_101510,Electronics,365.8712978086716
101511,168677,Item_101511,Home,209.42666216234932
101512,108860,Item_101512,Sports,493.2077707046116
101513,53350,Item_101513,Electronics,192.61541047586664
101514,22967,Item_101514,Books,36.65148471299818
101515,73749,Item_101515,Home,471.7332076152783
101516,168261,Item_101516,Clothing,338.6099704958347
101517,137533,Item_101517,Electronics,262.3352746911015
101518,139401,Item_101518,Electronics,156.4569175158242
101519,33075,Item_101519,Sports,413.6258120122504
101520,7775,Item_101520,Books,292.54030156907726
101521,124284,Item_101521,Sports,41.54127130758964
101522,8503,Item_101522,Sports,306.9564303722872
101523,20109,Item_101523,Electronics,105.41849086405378
101524,102693,Item_101524,Sports,352.49331129972967
101525,109415,Item_101525,Sports,289.5381314597486
101526,87072,Item_101526,Electronics,442.82466106254424
101527,88682,Item_101527,Clothing,135.22936670982148
101528,57632,Item_101528,Electronics,466.1434617647609
101529,78468,Item_101529,Electronics,199.81302549599988
101530,96947,Item_101530,Books,406.1204417304191
101531,73666,Item_101531,Home,9.638495638341098
101532,102336,Item_101532,Electronics,463.21040962492384
101533,139937,Item_101533,Electronics,449.20104923225773
101534,102434,Item_101534,Books,30.334701964420486
101535,142485,Item_101535,Electronics,310.73960394347813
101536,63792,Item_101536,Clothing,60.55521436221735
101537,135641,Item_101537,Home,216.58252595225608
101538,148911,Item_101538,Sports,448.948150661426
101539,21412,Item_101539,Home,284.3590745605015
101540,142675,Item_101540,Books,24.626144205043783
101541,29875,Item_101541,Home,464.2499873863982
101542,112871,Item_101542,Books,86.08121674882953
101543,73527,Item_101543,Electronics,191.57937774551314
101544,97782,Item_101544,Home,150.35745036996258
101545,92969,Item_101545,Home,197.56682900546076
101546,26656,Item_101546,Electronics,224.06797165761347
101547,39355,Item_101547,Electronics,45.816702016032124
101548,13936,Item_101548,Books,126.43735568174229
101549,137177,Item_101549,Home,448.4702905342268
101550,54265,Item_101550,Home,66.55970836642247
101551,90006,Item_101551,Electronics,275.2466948820417
101552,33646,Item_101552,Clothing,73.52426694486893
101553,79801,Item_101553,Home,202.34813541161435
101554,126405,Item_101554,Clothing,49.8015435771256
101555,2687,Item_101555,Clothing,225.88948756768158
101556,77288,Item_101556,Sports,212.8125146973997
101557,146376,Item_101557,Clothing,263.6080789772892
101558,21136,Item_101558,Clothing,375.9193107718653
101559,120855,Item_101559,Books,325.06064992202096
101560,163061,Item_101560,Home,39.61125439629961
101561,78452,Item_101561,Clothing,173.95422468882697
101562,143186,Item_101562,Electronics,309.75246832240407
101563,88845,Item_101563,Sports,85.27317577580544
101564,141592,Item_101564,Home,397.7560687788508
101565,123710,Item_101565,Clothing,291.69538820272277
101566,82686,Item_101566,Clothing,426.8961388468709
101567,154954,Item_101567,Books,262.83175687350956
101568,104782,Item_101568,Clothing,64.23060196955427
101569,64305,Item_101569,Clothing,188.10145052372164
101570,56025,Item_101570,Home,417.80819507228136
101571,23200,Item_101571,Clothing,15.580653258068596
101572,102421,Item_101572,Home,339.4300386865593
101573,3590,Item_101573,Home,268.1305070413718
101574,94130,Item_101574,Clothing,189.15690388617813
101575,86136,Item_101575,Books,316.04499316424983
101576,92802,Item_101576,Books,437.6831482672458
101577,25037,Item_101577,Electronics,68.47798071524294
101578,35256,Item_101578,Electronics,212.35576085381746
101579,94810,Item_101579,Clothing,43.705386438367356
101580,100956,Item_101580,Books,391.1968995306829
101581,123699,Item_101581,Clothing,233.00252881568426
101582,158057,Item_101582,Clothing,430.758035128065
101583,10868,Item_101583,Electronics,149.37990083041274
101584,165758,Item_101584,Clothing,460.0674843425532
101585,65707,Item_101585,Clothing,446.9930835490008
101586,88842,Item_101586,Clothing,33.375397539793234
101587,90284,Item_101587,Electronics,345.72582327767225
101588,69920,Item_101588,Clothing,112.25788537861897
101589,168464,Item_101589,Sports,318.1138124577345
101590,105219,Item_101590,Electronics,163.60031142923341
101591,122888,Item_101591,Electronics,5.09889171589101
101592,28412,Item_101592,Sports,284.0393997658545
101593,163445,Item_101593,Clothing,331.1773108583997
101594,163776,Item_101594,Electronics,173.39340337426452
101595,60267,Item_101595,Electronics,346.5335291608021
101596,77949,Item_101596,Books,292.4566969514919
101597,54387,Item_101597,Sports,218.41655520529855
101598,164422,Item_101598,Books,235.86078744825156
101599,157045,Item_101599,Home,154.85998326919926
101600,142586,Item_101600,Electronics,238.03358986286239
101601,10976,Item_101601,Home,8.034178426796915
101602,143565,Item_101602,Clothing,318.22808731202394
101603,26641,Item_101603,Sports,133.307263831628
101604,126046,Item_101604,Electronics,384.63304980450346
101605,161962,Item_101605,Sports,416.9141258543272
101606,131028,Item_101606,Clothing,467.10891074326133
101607,164978,Item_101607,Books,69.69636205347142
101608,107544,Item_101608,Home,40.10557705397539
101609,3666,Item_101609,Home,81.80135927665823
101610,152478,Item_101610,Home,391.4409075018361
101611,75983,Item_101611,Books,219.1828295126118
101612,64879,Item_101612,Books,430.3932554095569
101613,82990,Item_101613,Home,295.71047027470786
101614,82817,Item_101614,Clothing,14.24241699617376
101615,93001,Item_101615,Clothing,38.313618022596266
101616,3884,Item_101616,Electronics,281.0356884910474
101617,62924,Item_101617,Home,190.94369199039002
101618,142772,Item_101618,Clothing,310.48517457378546
101619,166021,Item_101619,Home,135.79437924946336
101620,117757,Item_101620,Books,169.00969994717013
101621,108987,Item_101621,Home,436.7936085271511
101622,80496,Item_101622,Home,266.89785926484814
101623,141110,Item_101623,Electronics,356.535942384333
101624,133988,Item_101624,Home,316.98393404685135
101625,125203,Item_101625,Sports,492.9867546953796
101626,161957,Item_101626,Electronics,159.7255046281263
101627,76283,Item_101627,Sports,138.11761495284688
101628,80796,Item_101628,Sports,352.88314816726484
101629,87576,Item_101629,Sports,457.27043319756115
101630,82589,Item_101630,Home,276.94089866052957
101631,37289,Item_101631,Books,409.06586904668615
101632,35632,Item_101632,Electronics,165.2254013115555
101633,404,Item_101633,Sports,199.8896333186749
101634,161409,Item_101634,Sports,326.5068934803053
101635,115642,Item_101635,Books,385.99778903264945
101636,31278,Item_101636,Home,211.38114138883424
101637,148822,Item_101637,Home,81.95965236673848
101638,43537,Item_101638,Clothing,333.6436364699627
101639,147727,Item_101639,Books,297.22777734398704
101640,51338,Item_101640,Clothing,109.57390534430768
101641,117749,Item_101641,Home,451.5284825536709
101642,105068,Item_101642,Clothing,60.34178618447315
101643,157155,Item_101643,Sports,131.18782536529912
101644,115171,Item_101644,Sports,421.8565966420438
101645,94850,Item_101645,Clothing,495.8741490289849
101646,22563,Item_101646,Books,246.77520307250563
101647,159931,Item_101647,Sports,83.61151952332915
101648,52545,Item_101648,Electronics,432.55463886589035
101649,21234,Item_101649,Electronics,191.48011195823057
101650,89437,Item_101650,Sports,423.4389512287443
101651,37148,Item_101651,Sports,475.7985260789207
101652,95729,Item_101652,Home,323.17756002561663
101653,12621,Item_101653,Electronics,181.85398501719646
101654,166575,Item_101654,Home,90.95869997243256
101655,127499,Item_101655,Clothing,333.0966040084004
101656,28979,Item_101656,Electronics,140.19237118494848
101657,168256,Item_101657,Home,426.07219176826277
101658,47297,Item_101658,Books,35.915117270730185
101659,83302,Item_101659,Sports,146.55490920900453
101660,31488,Item_101660,Books,435.8399441460566
101661,149713,Item_101661,Books,26.32816247841877
101662,40468,Item_101662,Electronics,466.54008285693226
101663,21157,Item_101663,Sports,146.69704274846723
101664,45715,Item_101664,Clothing,182.1230150187159
101665,64698,Item_101665,Electronics,226.77001560712333
101666,94095,Item_101666,Electronics,111.36444487714026
101667,9216,Item_101667,Electronics,236.50720159113186
101668,48829,Item_101668,Sports,311.9372268661723
101669,18193,Item_101669,Books,273.4634949587701
101670,91210,Item_101670,Clothing,413.42511554778036
101671,159755,Item_101671,Home,369.8440238660488
101672,159526,Item_101672,Electronics,171.16970817915703
101673,118326,Item_101673,Electronics,218.23249537591678
101674,65394,Item_101674,Electronics,26.87403934376536
101675,12395,Item_101675,Clothing,337.46203862919936
101676,134244,Item_101676,Sports,416.31137687240255
101677,163691,Item_101677,Home,376.16846073889286
101678,52737,Item_101678,Clothing,251.26899526660873
101679,102574,Item_101679,Home,79.3378494208957
101680,157928,Item_101680,Electronics,317.0126724449059
101681,46859,Item_101681,Electronics,480.74024117759456
101682,89083,Item_101682,Electronics,256.2442205873149
101683,141849,Item_101683,Home,203.85656165452016
101684,41508,Item_101684,Home,152.893392727475
101685,165877,Item_101685,Books,50.00349044283263
101686,148238,Item_101686,Sports,161.47679505245807
101687,136045,Item_101687,Books,56.856966325992055
101688,693,Item_101688,Books,308.8600221093582
101689,124784,Item_101689,Home,77.60439022105656
101690,105071,Item_101690,Sports,337.0062592847049
101691,108363,Item_101691,Books,152.17637914417983
101692,66542,Item_101692,Books,113.56099439371113
101693,25160,Item_101693,Clothing,69.69705956870291
101694,138853,Item_101694,Electronics,424.0814975891865
101695,24267,Item_101695,Home,256.1530943081837
101696,109633,Item_101696,Home,253.079374274858
101697,13093,Item_101697,Electronics,41.62645927545356
101698,15800,Item_101698,Electronics,105.64807058198
101699,46690,Item_101699,Books,295.4064171380291
101700,97743,Item_101700,Sports,272.42307055613014
101701,33241,Item_101701,Books,285.13556947546806
101702,16860,Item_101702,Home,15.451268898117533
101703,131973,Item_101703,Books,53.15915858575831
101704,88460,Item_101704,Home,270.7574035859353
101705,166664,Item_101705,Clothing,249.0042301701137
101706,8862,Item_101706,Books,239.2418723457207
101707,51759,Item_101707,Electronics,32.82484690090473
101708,85595,Item_101708,Books,263.8853267685742
101709,55477,Item_101709,Sports,426.0705220666676
101710,47706,Item_101710,Books,158.93538534360934
101711,80925,Item_101711,Sports,155.42965764736218
101712,102460,Item_101712,Books,201.14297883847996
101713,61972,Item_101713,Sports,343.52620136098824
101714,95527,Item_101714,Books,132.69374820964535
101715,47693,Item_101715,Electronics,423.7175276610538
101716,89770,Item_101716,Clothing,134.4698811733116
101717,63232,Item_101717,Electronics,264.0957301933748
101718,78598,Item_101718,Electronics,321.0868629547785
101719,121232,Item_101719,Clothing,386.4658538104704
101720,103784,Item_101720,Books,260.52343254252196
101721,149302,Item_101721,Electronics,106.23349138079313
101722,81959,Item_101722,Home,436.8337875949037
101723,155200,Item_101723,Sports,158.36810637680335
101724,47543,Item_101724,Home,371.0970508274159
101725,90626,Item_101725,Books,337.0199423880977
101726,52713,Item_101726,Sports,192.0363712521976
101727,167167,Item_101727,Clothing,329.6456872804231
101728,159718,Item_101728,Sports,215.02921641889586
101729,78604,Item_101729,Sports,159.39234509252313
101730,109882,Item_101730,Home,20.365289846479673
101731,79031,Item_101731,Books,332.55497388439545
101732,151559,Item_101732,Electronics,327.82312406056764
101733,106791,Item_101733,Clothing,201.20924467725368
101734,129589,Item_101734,Home,274.0517812796666
101735,8159,Item_101735,Home,200.8926165262399
101736,53982,Item_101736,Clothing,221.97690704069603
101737,50352,Item_101737,Electronics,68.56204798696126
101738,20389,Item_101738,Clothing,255.86974076810057
101739,149933,Item_101739,Electronics,120.5745131747035
101740,80406,Item_101740,Home,497.7576709610119
